region_id,region_code,region_name,country_id,country_code,country_name,iso3166_alpha_code
517,VLG,FLEMISH REGION,117,BE,BELGIUM,BE-VLG
518,WHT,HAINAUT,117,BE,BELGIUM,BE-WHT
519,VLI,LIMBURG,117,BE,BELGIUM,BE-VLI
520,WLG,LIÈGE,117,BE,BELGIUM,BE-WLG
521,WLX,LUXEMBOURG,117,BE,BELGIUM,BE-WLX
522,WNA,NAMUR,117,BE,BELGIUM,BE-WNA
523,VOV,OOST,117,BE,BELGIUM,BE-VOV
524,VBR,VLAAMS BRABANT,117,BE,BELGIUM,BE-VBR
525,WAL,WALLONIA,117,BE,BELGIUM,BE-WAL
526,VWV,WEST,117,BE,BELGIUM,BE-VWV
527,BZ,BELIZE,118,BZ,BELIZE,BZ-BZ
528,CY,CAYO,118,BZ,BELIZE,BZ-CY
529,CZL,COROZAL,118,BZ,BELIZE,BZ-CZL
530,OW,ORANGE WALK,118,BZ,BELIZE,BZ-OW
531,SC,STANN CREEK,118,BZ,BELIZE,BZ-SC
532,TOL,TOLEDO,118,BZ,BELIZE,BZ-TOL
533,AL,ALIBORI,119,BJ,BENIN,BJ-AL
534,AK,ATAKORA,119,BJ,BENIN,BJ-AK
535,AQ,ATLANTIQUE,119,BJ,BENIN,BJ-AQ
536,BO,BORGOU,119,BJ,BENIN,BJ-BO
537,CO,COLLINES,119,BJ,BENIN,BJ-CO
538,DO,DONGA,119,BJ,BENIN,BJ-DO
539,KO,KOUFFO,119,BJ,BENIN,BJ-KO
540,LI,LITTORAL,119,BJ,BENIN,BJ-LI
541,MO,MONO,119,BJ,BENIN,BJ-MO
542,OU,OUÉMÉ,119,BJ,BENIN,BJ-OU
543,PL,PLATEAU,119,BJ,BENIN,BJ-PL
544,ZO,ZOU,119,BJ,BENIN,BJ-ZO
545,DEV,DEVONSHIRE,120,BM,BERMUDA,BM-DEV
546,HAM,HAMILTON,120,BM,BERMUDA,BM-HAM
547,HA,HAMILTON MUNICIPALITY,120,BM,BERMUDA,BM-HA
548,PAG,PAGET,120,BM,BERMUDA,BM-PAG
549,PEM,PEMBROKE,120,BM,BERMUDA,BM-PEM
550,SGE,SAINT GEORGE,120,BM,BERMUDA,BM-SGE
551,SG,SAINT GEORGE MUNICIPALITY,120,BM,BERMUDA,BM-SG
552,SAN,SANDYS,120,BM,BERMUDA,BM-SAN
553,SMI,SMITHS,120,BM,BERMUDA,BM-SMI
554,SOU,SOUTHAMPTON,120,BM,BERMUDA,BM-SOU
555,WAR,WARWICK,120,BM,BERMUDA,BM-WAR
556,33,BUMTHANG,121,BT,BHUTAN,BT-33
557,12,CHHUKHA,121,BT,BHUTAN,BT-12
558,22,DAGANA,121,BT,BHUTAN,BT-22
559,GA,GASA,121,BT,BHUTAN,BT-GA
560,13,HA,121,BT,BHUTAN,BT-13
561,44,LHUENTSE,121,BT,BHUTAN,BT-44
562,42,MONGGAR,121,BT,BHUTAN,BT-42
563,11,PARO,121,BT,BHUTAN,BT-11
564,43,PEMAGATSHEL,121,BT,BHUTAN,BT-43
565,23,PUNAKHA,121,BT,BHUTAN,BT-23
566,45,SAMDRUP JONGKHA,121,BT,BHUTAN,BT-45
567,14,SAMTSE,121,BT,BHUTAN,BT-14
568,31,SARPANG,121,BT,BHUTAN,BT-31
569,15,THIMPHU,121,BT,BHUTAN,BT-15
570,TY,TRASHI YANGTSE,121,BT,BHUTAN,BT-TY
571,41,TRASHIGANG,121,BT,BHUTAN,BT-41
572,32,TRONGSA,121,BT,BHUTAN,BT-32
573,21,TSIRANG,121,BT,BHUTAN,BT-21
574,24,WANGDUE PHODRANG,121,BT,BHUTAN,BT-24
575,34,ZHEMGANG,121,BT,BHUTAN,BT-34
576,05,BOSANSKO,122,BA,BOSNIA AND HERZEGOVINA,BA-05
577,BRC,BRČKO DISTRIKT,122,BA,BOSNIA AND HERZEGOVINA,BA-BRC
578,BIH,FEDERACIJA BOSNA I HERCEGOVINA,122,BA,BOSNIA AND HERZEGOVINA,BA-BIH
579,07,HERCEGOVA?KO,122,BA,BOSNIA AND HERZEGOVINA,BA-07
580,10,KANTON BR. 10 (LIVANJSKI KANTON),122,BA,BOSNIA AND HERZEGOVINA,BA-10
581,09,KANTON SARAJEVO,122,BA,BOSNIA AND HERZEGOVINA,BA-09
582,02,POSAVSKI KANTON,122,BA,BOSNIA AND HERZEGOVINA,BA-02
583,SRP,REPUBLIKA SRPSKA,122,BA,BOSNIA AND HERZEGOVINA,BA-SRP
584,06,SREDNJOBOSANSKI KANTON,122,BA,BOSNIA AND HERZEGOVINA,BA-06
585,03,TUZLANSKI KANTON,122,BA,BOSNIA AND HERZEGOVINA,BA-03
586,01,UNSKO,122,BA,BOSNIA AND HERZEGOVINA,BA-01
587,08,ZAPADNOHERCEGOVA?KI KANTON,122,BA,BOSNIA AND HERZEGOVINA,BA-08
588,04,ZENI?KO,122,BA,BOSNIA AND HERZEGOVINA,BA-04
589,CE,CENTRAL,123,BW,BOTSWANA,BW-CE
590,GH,GHANZI,123,BW,BOTSWANA,BW-GH
591,KG,KGALAGADI,123,BW,BOTSWANA,BW-KG
592,KL,KGATLENG,123,BW,BOTSWANA,BW-KL
593,KW,KWENENG,123,BW,BOTSWANA,BW-KW
594,NE,NORTH,123,BW,BOTSWANA,BW-NE
595,NW,NORTH,123,BW,BOTSWANA,BW-NW
596,SE,SOUTH,123,BW,BOTSWANA,BW-SE
597,SO,SOUTHERN,123,BW,BOTSWANA,BW-SO
598,AC,ACRE,124,BR,BRAZIL,BR-AC
599,AL,ALAGOAS,124,BR,BRAZIL,BR-AL
600,AP,AMAPÁ,124,BR,BRAZIL,BR-AP
601,AM,AMAZONAS,124,BR,BRAZIL,BR-AM
602,BA,BAHIA,124,BR,BRAZIL,BR-BA
603,CE,CEARÁ,124,BR,BRAZIL,BR-CE
604,DF,DISTRITO FEDERAL,124,BR,BRAZIL,BR-DF
605,ES,ESPÍRITO SANTO,124,BR,BRAZIL,BR-ES
606,GO,GOIÁS,124,BR,BRAZIL,BR-GO
607,MA,MARANHÃO,124,BR,BRAZIL,BR-MA
608,MT,MATO GROSSO,124,BR,BRAZIL,BR-MT
609,MS,MATO GROSSO DO SUL,124,BR,BRAZIL,BR-MS
610,MG,MINAS GERAIS,124,BR,BRAZIL,BR-MG
611,PR,PARANÁ,124,BR,BRAZIL,BR-PR
612,PB,PARAÍBA,124,BR,BRAZIL,BR-PB
613,PA,PARÁ,124,BR,BRAZIL,BR-PA
614,PE,PERNAMBUCO,124,BR,BRAZIL,BR-PE
615,PI,PIAUÍ,124,BR,BRAZIL,BR-PI
616,RJ,RIO DE JANEIRO,124,BR,BRAZIL,BR-RJ
617,RN,RIO GRANDE DO NORTE,124,BR,BRAZIL,BR-RN
618,RS,RIO GRANDE DO SUL,124,BR,BRAZIL,BR-RS
619,RO,RONDÔNIA,124,BR,BRAZIL,BR-RO
620,RR,RORAIMA,124,BR,BRAZIL,BR-RR
621,SC,SANTA CATARINA,124,BR,BRAZIL,BR-SC
622,SE,SERGIPE,124,BR,BRAZIL,BR-SE
623,SP,SÃO PAULO,124,BR,BRAZIL,BR-SP
624,TO,TOCANTINS,124,BR,BRAZIL,BR-TO
625,BE,BELAIT,125,BN,BRUNEI DARUSSALAM,BN-BE
626,BM,BRUNEI,125,BN,BRUNEI DARUSSALAM,BN-BM
627,TE,TEMBURONG,125,BN,BRUNEI DARUSSALAM,BN-TE
628,TU,TUTONG,125,BN,BRUNEI DARUSSALAM,BN-TU
629,01,BLAGOEVGRAD,126,BG,BULGARIA,BG-01
630,02,BURGAS,126,BG,BULGARIA,BG-02
631,08,DOBRICH,126,BG,BULGARIA,BG-08
632,07,GABROVO,126,BG,BULGARIA,BG-07
633,26,HASKOVO,126,BG,BULGARIA,BG-26
634,09,KARDZHALI,126,BG,BULGARIA,BG-09
635,10,KJUSTENDIL,126,BG,BULGARIA,BG-10
636,11,LOVECH,126,BG,BULGARIA,BG-11
637,12,MONTANA,126,BG,BULGARIA,BG-12
638,13,PAZARDZHIK,126,BG,BULGARIA,BG-13
639,14,PERNIK,126,BG,BULGARIA,BG-14
640,15,PLEVEN,126,BG,BULGARIA,BG-15
641,16,PLOVDIV,126,BG,BULGARIA,BG-16
642,17,RAZGRAD,126,BG,BULGARIA,BG-17
643,18,RUSE,126,BG,BULGARIA,BG-18
644,19,SILISTRA,126,BG,BULGARIA,BG-19
645,20,SLIVEN,126,BG,BULGARIA,BG-20
646,21,SMOLYAN,126,BG,BULGARIA,BG-21
647,23,SOFIA,126,BG,BULGARIA,BG-23
648,22,SOFIA,126,BG,BULGARIA,BG-22
649,24,STARA ZAGORA,126,BG,BULGARIA,BG-24
650,25,TARGOVISHTE,126,BG,BULGARIA,BG-25
651,03,VARNA,126,BG,BULGARIA,BG-03
652,04,VELIKO TARNOVO,126,BG,BULGARIA,BG-04
653,05,VIDIN,126,BG,BULGARIA,BG-05
654,06,VRATSA,126,BG,BULGARIA,BG-06
655,28,YAMBOL,126,BG,BULGARIA,BG-28
656,27,ŠUMEN,126,BG,BULGARIA,BG-27
657,BAL,BALÉ,127,BF,BURKINA FASO,BF-BAL
658,BAM,BAM,127,BF,BURKINA FASO,BF-BAM
659,BAN,BANWA,127,BF,BURKINA FASO,BF-BAN
660,BAZ,BAZÈGA,127,BF,BURKINA FASO,BF-BAZ
661,01,BOUCLE DU MOUHOUN,127,BF,BURKINA FASO,BF-01
662,BGR,BOUGOURIBA,127,BF,BURKINA FASO,BF-BGR
663,BLG,BOULGOU,127,BF,BURKINA FASO,BF-BLG
664,BLK,BOULKIEMDÉ,127,BF,BURKINA FASO,BF-BLK
665,02,CASCADES,127,BF,BURKINA FASO,BF-02
666,03,CENTRE,127,BF,BURKINA FASO,BF-03
667,04,CENTRE,127,BF,BURKINA FASO,BF-04
668,05,CENTRE,127,BF,BURKINA FASO,BF-05
669,06,CENTRE,127,BF,BURKINA FASO,BF-06
670,07,CENTRE,127,BF,BURKINA FASO,BF-07
671,COM,COMOÉ,127,BF,BURKINA FASO,BF-COM
672,08,EST,127,BF,BURKINA FASO,BF-08
673,GAN,GANZOURGOU,127,BF,BURKINA FASO,BF-GAN
674,GNA,GNAGNA,127,BF,BURKINA FASO,BF-GNA
675,GOU,GOURMA,127,BF,BURKINA FASO,BF-GOU
676,09,HAUTS,127,BF,BURKINA FASO,BF-09
677,HOU,HOUET,127,BF,BURKINA FASO,BF-HOU
678,IOB,IOBA,127,BF,BURKINA FASO,BF-IOB
679,KAD,KADIOGO,127,BF,BURKINA FASO,BF-KAD
680,KMD,KOMONDJARI,127,BF,BURKINA FASO,BF-KMD
681,KMP,KOMPIENGA,127,BF,BURKINA FASO,BF-KMP
682,KOS,KOSSI,127,BF,BURKINA FASO,BF-KOS
683,KOP,KOULPÉLOGO,127,BF,BURKINA FASO,BF-KOP
684,KOT,KOURITENGA,127,BF,BURKINA FASO,BF-KOT
685,KOW,KOURWÉOGO,127,BF,BURKINA FASO,BF-KOW
686,KEN,KÉNÉDOUGOU,127,BF,BURKINA FASO,BF-KEN
687,LOR,LOROUM,127,BF,BURKINA FASO,BF-LOR
688,LER,LÉRABA,127,BF,BURKINA FASO,BF-LER
689,MOU,MOUHOUN,127,BF,BURKINA FASO,BF-MOU
690,NAO,NAHOURI,127,BF,BURKINA FASO,BF-NAO
691,NAM,NAMENTENGA,127,BF,BURKINA FASO,BF-NAM
692,NAY,NAYALA,127,BF,BURKINA FASO,BF-NAY
693,10,NORD,127,BF,BURKINA FASO,BF-10
694,NOU,NOUMBIEL,127,BF,BURKINA FASO,BF-NOU
695,OUB,OUBRITENGA,127,BF,BURKINA FASO,BF-OUB
696,OUD,OUDALAN,127,BF,BURKINA FASO,BF-OUD
697,PAS,PASSORÉ,127,BF,BURKINA FASO,BF-PAS
698,11,PLATEAU,127,BF,BURKINA FASO,BF-11
699,PON,PONI,127,BF,BURKINA FASO,BF-PON
700,12,SAHEL,127,BF,BURKINA FASO,BF-12
701,SNG,SANGUIÉ,127,BF,BURKINA FASO,BF-SNG
702,SMT,SANMATENGA,127,BF,BURKINA FASO,BF-SMT
703,SIS,SISSILI,127,BF,BURKINA FASO,BF-SIS
704,SOM,SOUM,127,BF,BURKINA FASO,BF-SOM
705,SOR,SOUROU,127,BF,BURKINA FASO,BF-SOR
706,13,SUD,127,BF,BURKINA FASO,BF-13
707,SEN,SÉNO,127,BF,BURKINA FASO,BF-SEN
708,TAP,TAPOA,127,BF,BURKINA FASO,BF-TAP
709,TUI,TUI,127,BF,BURKINA FASO,BF-TUI
710,YAG,YAGHA,127,BF,BURKINA FASO,BF-YAG
711,YAT,YATENGA,127,BF,BURKINA FASO,BF-YAT
712,ZIR,ZIRO,127,BF,BURKINA FASO,BF-ZIR
713,ZON,ZONDOMA,127,BF,BURKINA FASO,BF-ZON
714,ZOU,ZOUNDWÉOGO,127,BF,BURKINA FASO,BF-ZOU
715,BB,BUBANZA,128,BI,BURUNDI,BI-BB
716,BJ,BUJUMBURA,128,BI,BURUNDI,BI-BJ
717,BM,BUJUMBURA MAIRIE,128,BI,BURUNDI,BI-BM
718,BL,BUJUMBURA RURAL,128,BI,BURUNDI,BI-BL
719,BR,BURURI,128,BI,BURUNDI,BI-BR
720,CA,CANKUZO,128,BI,BURUNDI,BI-CA
721,CI,CIBITOKE,128,BI,BURUNDI,BI-CI
722,GI,GITEGA,128,BI,BURUNDI,BI-GI
723,KR,KARUZI,128,BI,BURUNDI,BI-KR
724,KY,KAYANZA,128,BI,BURUNDI,BI-KY
725,KI,KIRUNDO,128,BI,BURUNDI,BI-KI
726,MA,MAKAMBA,128,BI,BURUNDI,BI-MA
727,MU,MURAMVYA,128,BI,BURUNDI,BI-MU
728,MY,MUYINGA,128,BI,BURUNDI,BI-MY
729,MW,MWARO,128,BI,BURUNDI,BI-MW
730,NG,NGOZI,128,BI,BURUNDI,BI-NG
731,RT,RUTANA,128,BI,BURUNDI,BI-RT
732,RY,RUYIGI,128,BI,BURUNDI,BI-RY
733,2,BAAT DAMBANG [BATDÂMBÂNG],129,KH,CAMBODIA,KH-2
734,1,BANTEAY MEAN CHEY [BÂNTÉAY MÉANCHEY],129,KH,CAMBODIA,KH-1
735,3,KAMPONG CHAAM [KÂMPÓNG CHAM],129,KH,CAMBODIA,KH-3
736,4,KAMPONG CHHNANG [KÂMPÓNG CHHNANG],129,KH,CAMBODIA,KH-4
737,5,KAMPONG SPUEU [KÂMPÓNG SPŒ],129,KH,CAMBODIA,KH-5
738,6,KAMPONG THUM [KÂMPÓNG THUM],129,KH,CAMBODIA,KH-6
739,7,KAMPOT [KÂMPÔT],129,KH,CAMBODIA,KH-7
740,8,KANDAAL [KÂNDAL],129,KH,CAMBODIA,KH-8
741,9,KAOH KONG [KAÔH KONG],129,KH,CAMBODIA,KH-9
742,10,KRACHEH [KRÂCHÉH],129,KH,CAMBODIA,KH-10
743,23,KRONG KAEB [KRONG KÊB],129,KH,CAMBODIA,KH-23
744,24,KRONG PAILIN [KRONG PAILIN],129,KH,CAMBODIA,KH-24
745,18,KRONG PREAH SIHANOUK [KRONG PREAH SIHANOUK],129,KH,CAMBODIA,KH-18
746,11,MONDOL KIRI [MÔNDÓL KIRI],129,KH,CAMBODIA,KH-11
747,22,OTDAR MEAN CHEY [OTDÂR MÉANCHEY],129,KH,CAMBODIA,KH-22
748,12,PHNOM PENH [PHNUM PÉNH],129,KH,CAMBODIA,KH-12
749,15,POUSAAT [POUTHISAT],129,KH,CAMBODIA,KH-15
750,13,PREAH VIHEAR [PREAH VIHÉAR],129,KH,CAMBODIA,KH-13
751,14,PREY VEAENG [PREY VÊNG],129,KH,CAMBODIA,KH-14
752,16,ROTANAK KIRI [RÔTÂNÔKIRI],129,KH,CAMBODIA,KH-16
753,17,SIEM REAB [SIEMRÉAB],129,KH,CAMBODIA,KH-17
754,19,STUENG TRAENG [STŒ?NG TRÊNG],129,KH,CAMBODIA,KH-19
755,20,SVAAY RIENG [SVAY RIENG],129,KH,CAMBODIA,KH-20
756,21,TAAKAEV [TAKÊV],129,KH,CAMBODIA,KH-21
757,AD,ADAMAOUA,130,CM,CAMEROON,CM-AD
758,CE,CENTRE,130,CM,CAMEROON,CM-CE
759,ES,EAST,130,CM,CAMEROON,CM-ES
760,EN,FAR NORTH,130,CM,CAMEROON,CM-EN
761,LT,LITTORAL,130,CM,CAMEROON,CM-LT
762,NO,NORTH,130,CM,CAMEROON,CM-NO
763,NW,NORTH,130,CM,CAMEROON,CM-NW
764,SU,SOUTH,130,CM,CAMEROON,CM-SU
765,SW,SOUTH,130,CM,CAMEROON,CM-SW
766,OU,WEST,130,CM,CAMEROON,CM-OU
767,AB,ALBERTA,131,CA,CANADA,CA-AB
768,BC,BRITISH COLUMBIA,131,CA,CANADA,CA-BC
769,MB,MANITOBA,131,CA,CANADA,CA-MB
770,NB,NEW BRUNSWICK,131,CA,CANADA,CA-NB
771,NL,NEWFOUNDLAND AND LABRADOR,131,CA,CANADA,CA-NL
772,NT,NORTHWEST TERRITORIES,131,CA,CANADA,CA-NT
773,NS,NOVA SCOTIA,131,CA,CANADA,CA-NS
774,NU,NUNAVUT,131,CA,CANADA,CA-NU
775,ON,ONTARIO,131,CA,CANADA,CA-ON
776,PE,PRINCE EDWARD ISLAND,131,CA,CANADA,CA-PE
777,QC,QUEBEC,131,CA,CANADA,CA-QC
778,SK,SASKATCHEWAN,131,CA,CANADA,CA-SK
779,YT,YUKON TERRITORY,131,CA,CANADA,CA-YT
780,BV,BOA VISTA,132,CV,CABO VERDE,CV-BV
781,BR,BRAVA,132,CV,CABO VERDE,CV-BR
782,CS,CALHETA DE SÃO MIGUEL,132,CV,CABO VERDE,CV-CS
783,B,ILHAS DE BARLAVENTO,132,CV,CABO VERDE,CV-B
784,S,ILHAS DE SOTAVENTO,132,CV,CABO VERDE,CV-S
785,MA,MAIO,132,CV,CABO VERDE,CV-MA
786,MO,MOSTEIROS,132,CV,CABO VERDE,CV-MO
787,PA,PAUL,132,CV,CABO VERDE,CV-PA
788,PN,PORTO NOVO,132,CV,CABO VERDE,CV-PN
789,PR,PRAIA,132,CV,CABO VERDE,CV-PR
790,RB,RIBEIRA BRAVA,132,CV,CABO VERDE,CV-RB
791,RG,RIBEIRA GRANDE,132,CV,CABO VERDE,CV-RG
792,RS,RIBEIRA GRANDE DE SANTIAGO,132,CV,CABO VERDE,CV-RS
793,SL,SAL,132,CV,CABO VERDE,CV-SL
794,CA,SANTA CATARINA,132,CV,CABO VERDE,CV-CA
795,CF,SANTA CATARINA DO FOGO,132,CV,CABO VERDE,CV-CF
796,CR,SANTA CRUZ,132,CV,CABO VERDE,CV-CR
797,SD,SÃO DOMINGOS,132,CV,CABO VERDE,CV-SD
798,SF,SÃO FILIPE,132,CV,CABO VERDE,CV-SF
799,SO,SÃO LOURENÇO DOS ÓRGÃOS,132,CV,CABO VERDE,CV-SO
800,SM,SÃO MIGUEL,132,CV,CABO VERDE,CV-SM
801,SN,SÃO NICOLAU,132,CV,CABO VERDE,CV-SN
802,SS,SÃO SALVADOR DO MUNDO,132,CV,CABO VERDE,CV-SS
803,SV,SÃO VICENTE,132,CV,CABO VERDE,CV-SV
804,TA,TARRAFAL,132,CV,CABO VERDE,CV-TA
805,TS,TARRAFAL DE SÃO NICOLAU,132,CV,CABO VERDE,CV-TS
806,01~,BODDEN TOWN,133,KY,CAYMAN ISLANDS,KY-01~
807,02~,CAYMAN BRAC,133,KY,CAYMAN ISLANDS,KY-02~
808,03~,EAST END,133,KY,CAYMAN ISLANDS,KY-03~
809,04~,GEORGE TOWN,133,KY,CAYMAN ISLANDS,KY-04~
810,05~,LITTLE CAYMAN,133,KY,CAYMAN ISLANDS,KY-05~
811,06~,NORTH SIDE,133,KY,CAYMAN ISLANDS,KY-06~
812,07~,WEST BAY,133,KY,CAYMAN ISLANDS,KY-07~
813,BB,BAMINGUI,134,CF,CENTRAL AFRICAN REPUBLIC,CF-BB
814,BGF,BANGUI,134,CF,CENTRAL AFRICAN REPUBLIC,CF-BGF
815,BK,BASSE,134,CF,CENTRAL AFRICAN REPUBLIC,CF-BK
816,KB,GRIBINGUI,134,CF,CENTRAL AFRICAN REPUBLIC,CF-KB
817,HM,HAUT,134,CF,CENTRAL AFRICAN REPUBLIC,CF-HM
818,HK,HAUTE,134,CF,CENTRAL AFRICAN REPUBLIC,CF-HK
819,HS,HAUTE,134,CF,CENTRAL AFRICAN REPUBLIC,CF-HS
820,KG,KÉMO,134,CF,CENTRAL AFRICAN REPUBLIC,CF-KG
821,LB,LOBAYE,134,CF,CENTRAL AFRICAN REPUBLIC,CF-LB
822,MB,MBOMOU,134,CF,CENTRAL AFRICAN REPUBLIC,CF-MB
823,NM,NANA,134,CF,CENTRAL AFRICAN REPUBLIC,CF-NM
824,MP,OMBELLA,134,CF,CENTRAL AFRICAN REPUBLIC,CF-MP
825,UK,OUAKA,134,CF,CENTRAL AFRICAN REPUBLIC,CF-UK
826,AC,OUHAM,134,CF,CENTRAL AFRICAN REPUBLIC,CF-AC
827,OP,OUHAM,134,CF,CENTRAL AFRICAN REPUBLIC,CF-OP
828,SE,SANGHA,134,CF,CENTRAL AFRICAN REPUBLIC,CF-SE
829,VK,VAKAGA,134,CF,CENTRAL AFRICAN REPUBLIC,CF-VK
830,BA,AL BAṬḨAH,135,TD,CHAD,TD-BA
831,LC,AL BUḨAYRAH,135,TD,CHAD,TD-LC
832,BG,BAḨR AL GHAZĀL,135,TD,CHAD,TD-BG
833,BET,BORKOU,135,TD,CHAD,TD-BET
834,BO,BŪRKŪ,135,TD,CHAD,TD-BO
835,EN,INNĪDĪ,135,TD,CHAD,TD-EN
836,KA,KĀNIM,135,TD,CHAD,TD-KA
837,LO,LŪQŪN AL GHARBĪ,135,TD,CHAD,TD-LO
838,LR,LŪQŪN ASH SHARQĪ,135,TD,CHAD,TD-LR
839,ND,MADĪNAT INJAMĪNĀ,135,TD,CHAD,TD-ND
840,MA,MĀNDŪL,135,TD,CHAD,TD-MA
841,MO,MĀYŪ KĪBBĪ AL GHARBĪ,135,TD,CHAD,TD-MO
842,ME,MĀYŪ KĪBBĪ ASH SHARQĪ,135,TD,CHAD,TD-ME
843,GR,QĪRĀ,135,TD,CHAD,TD-GR
844,SA,SALĀMĀT,135,TD,CHAD,TD-SA
845,MC,SHĀRĪ AL AWSAṬ,135,TD,CHAD,TD-MC
846,CB,SHĀRĪ BĀQIRMĪ,135,TD,CHAD,TD-CB
847,SI,SĪLĀ,135,TD,CHAD,TD-SI
848,TI,TIBASTĪ,135,TD,CHAD,TD-TI
849,TA,TĀNJILĪ,135,TD,CHAD,TD-TA
850,OD,WADDĀY,135,TD,CHAD,TD-OD
851,WF,WĀDĪ FĪRĀ,135,TD,CHAD,TD-WF
852,HL,ḤAJJAR LAMĪS,135,TD,CHAD,TD-HL
853,AI,AISÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,136,CL,CHILE,CL-AI
854,AN,ANTOFAGASTA,136,CL,CHILE,CL-AN
855,AR,ARAUCANÍA,136,CL,CHILE,CL-AR
856,AP,ARICA Y PARINACOTA,136,CL,CHILE,CL-AP
857,AT,ATACAMA,136,CL,CHILE,CL-AT
858,BI,BÍO,136,CL,CHILE,CL-BI
859,CO,COQUIMBO,136,CL,CHILE,CL-CO
860,LI,LIBERTADOR GENERAL BERNARDO O'HIGGINS,136,CL,CHILE,CL-LI
861,LL,LOS LAGOS,136,CL,CHILE,CL-LL
862,LR,LOS RÍOS,136,CL,CHILE,CL-LR
863,MA,MAGALLANES,136,CL,CHILE,CL-MA
864,ML,MAULE,136,CL,CHILE,CL-ML
865,RM,REGIÓN METROPOLITANA DE SANTIAGO,136,CL,CHILE,CL-RM
866,TA,TARAPACÁ,136,CL,CHILE,CL-TA
867,VS,VALPARAÍSO,136,CL,CHILE,CL-VS
868,34,ANHUI,137,CN,CHINA,CN-34
869,92,AOMEN (ZH) ***,137,CN,CHINA,CN-92
870,11,BEIJING,137,CN,CHINA,CN-11
871,50,CHONGQING,137,CN,CHINA,CN-50
872,35,FUJIAN,137,CN,CHINA,CN-35
873,62,GANSU,137,CN,CHINA,CN-62
874,44,GUANGDONG,137,CN,CHINA,CN-44
875,45,GUANGXI,137,CN,CHINA,CN-45
876,52,GUIZHOU,137,CN,CHINA,CN-52
877,46,HAINAN,137,CN,CHINA,CN-46
878,13,HEBEI,137,CN,CHINA,CN-13
879,23,HEILONGJIANG,137,CN,CHINA,CN-23
880,41,HENAN,137,CN,CHINA,CN-41
881,42,HUBEI,137,CN,CHINA,CN-42
882,43,HUNAN,137,CN,CHINA,CN-43
883,32,JIANGSU,137,CN,CHINA,CN-32
884,36,JIANGXI,137,CN,CHINA,CN-36
885,22,JILIN,137,CN,CHINA,CN-22
886,21,LIAONING,137,CN,CHINA,CN-21
887,15,NEI MONGOL (MN),137,CN,CHINA,CN-15
888,64,NINGXIA,137,CN,CHINA,CN-64
889,63,QINGHAI,137,CN,CHINA,CN-63
890,61,SHAANXI,137,CN,CHINA,CN-61
891,37,SHANDONG,137,CN,CHINA,CN-37
892,31,SHANGHAI,137,CN,CHINA,CN-31
893,14,SHANXI,137,CN,CHINA,CN-14
894,51,SICHUAN,137,CN,CHINA,CN-51
895,71,TAIWAN *,137,CN,CHINA,CN-71
896,12,TIANJIN,137,CN,CHINA,CN-12
897,91,XIANGGANG (ZH) **,137,CN,CHINA,CN-91
898,65,XINJIANG,137,CN,CHINA,CN-65
899,54,XIZANG,137,CN,CHINA,CN-54
900,53,YUNNAN,137,CN,CHINA,CN-53
901,33,ZHEJIANG,137,CN,CHINA,CN-33
902,AMA,AMAZONAS,138,CO,COLOMBIA,CO-AMA
903,ANT,ANTIOQUIA,138,CO,COLOMBIA,CO-ANT
904,ARA,ARAUCA,138,CO,COLOMBIA,CO-ARA
905,ATL,ATLÁNTICO,138,CO,COLOMBIA,CO-ATL
906,BOL,BOLÍVAR,138,CO,COLOMBIA,CO-BOL
907,BOY,BOYACÁ,138,CO,COLOMBIA,CO-BOY
908,CAL,CALDAS,138,CO,COLOMBIA,CO-CAL
909,CAQ,CAQUETÁ,138,CO,COLOMBIA,CO-CAQ
910,CAS,CASANARE,138,CO,COLOMBIA,CO-CAS
911,CAU,CAUCA,138,CO,COLOMBIA,CO-CAU
912,CES,CESAR,138,CO,COLOMBIA,CO-CES
913,CHO,CHOCÓ,138,CO,COLOMBIA,CO-CHO
914,CUN,CUNDINAMARCA,138,CO,COLOMBIA,CO-CUN
915,COR,CÓRDOBA,138,CO,COLOMBIA,CO-COR
916,DC,DISTRITO CAPITAL DE BOGOTÁ,138,CO,COLOMBIA,CO-DC
917,GUA,GUAINÍA,138,CO,COLOMBIA,CO-GUA
918,GUV,GUAVIARE,138,CO,COLOMBIA,CO-GUV
919,HUI,HUILA,138,CO,COLOMBIA,CO-HUI
920,LAG,LA GUAJIRA,138,CO,COLOMBIA,CO-LAG
921,MAG,MAGDALENA,138,CO,COLOMBIA,CO-MAG
922,MET,META,138,CO,COLOMBIA,CO-MET
923,NAR,NARIÑO,138,CO,COLOMBIA,CO-NAR
924,NSA,NORTE DE SANTANDER,138,CO,COLOMBIA,CO-NSA
925,PUT,PUTUMAYO,138,CO,COLOMBIA,CO-PUT
926,QUI,QUINDÍO,138,CO,COLOMBIA,CO-QUI
927,RIS,RISARALDA,138,CO,COLOMBIA,CO-RIS
928,SAP,PROVIDENCIA Y SANTA CATALINA SAN ANDRÉS,138,CO,COLOMBIA,CO-SAP
929,SAN,SANTANDER,138,CO,COLOMBIA,CO-SAN
930,SUC,SUCRE,138,CO,COLOMBIA,CO-SUC
931,TOL,TOLIMA,138,CO,COLOMBIA,CO-TOL
