promotion_activation_id,promotion_id,campaign_id,activation_site_id,utc_activation_day_id,utc_activation_time_id,utc_activation_timestamp,std_activation_day_id,std_activation_time_id,std_activation_timestamp,std_activation_timezone_id,visitor_id,user_agent_id,locale_id,customer_id
4276,28790001,1510344,109,7620,1313,2020-11-09 20:12:31.000,7620,1313,2020-11-09 20:12:31.000,461,besBjjH2LIvacbO4CzJ8okyjr,195401,233,
4277,23190001,1512288,109,7620,1313,2020-11-09 20:12:42.000,7620,1313,2020-11-09 20:12:42.000,461,abrbQ31ixYKxM8OuRE2cjeFGJ,195101,216,
4278,34630001,11730018,1801,7620,1313,2020-11-09 20:12:42.000,7620,1313,2020-11-09 20:12:42.000,461,cdyebVyJdKvjzQxkKQV7UL7Wa,339301,237,
4279,34340192,10520018,113,7620,1313,2020-11-09 20:12:56.000,7620,1313,2020-11-09 20:12:56.000,461,absxOytkuTypgWZ33AiQ2haNO,335901,216,
4280,34340180,10520169,2501,7620,1314,2020-11-09 20:13:07.000,7620,1314,2020-11-09 20:13:07.000,451,acyX72TAPaPmNyKHkVNzMxkOt,103,259,
4281,23190001,1512288,109,7620,1314,2020-11-09 20:13:15.000,7620,1314,2020-11-09 20:13:15.000,461,acxPYEBSaOTpI61ep6hHlua9E,195401,216,
4282,17980010,1511363,1801,7620,1314,2020-11-09 20:13:40.000,7620,1314,2020-11-09 20:13:40.000,461,cdyebVyJdKvjzQxkKQV7UL7Wa,339301,237,
4283,34340213,10520018,113,7620,1315,2020-11-09 20:14:06.000,7620,1315,2020-11-09 20:14:06.000,461,ab7HmaJADDTN9cCtEDADrxmVK,335901,216,
4284,29600032,1510481,113,7620,1315,2020-11-09 20:14:06.000,7620,1315,2020-11-09 20:14:06.000,461,ab7HmaJADDTN9cCtEDADrxmVK,335901,216,
4285,31110014,3910022,303,7620,1315,2020-11-09 20:14:07.000,7620,1315,2020-11-09 20:14:07.000,461,__ANONYMOUS__,303001,233,
4286,10888,1514213,303,7620,1315,2020-11-09 20:14:07.000,7620,1315,2020-11-09 20:14:07.000,461,__ANONYMOUS__,303001,233,
4287,16560016,1511753,309,7620,1315,2020-11-09 20:14:26.000,7620,1315,2020-11-09 20:14:26.000,463,bcAmguIUavc4oe1hg6HAhDRsm,201,148,
4305,11283,1514518,109,7620,1353,2020-11-09 20:52:58.000,7620,1353,2020-11-09 20:52:58.000,461,bcJrS2daWdS4gFu1LHE5NHFD9,195401,157,
4306,29610001,1512212,113,7620,1354,2020-11-09 20:53:01.000,7620,1354,2020-11-09 20:53:01.000,461,gh7mPr3FGedn9aDv2jw3YcpPf,195101,216,
4307,34340213,10520018,113,7620,1354,2020-11-09 20:53:01.000,7620,1354,2020-11-09 20:53:01.000,461,gh7mPr3FGedn9aDv2jw3YcpPf,195101,216,
4308,29600032,1510481,113,7620,1354,2020-11-09 20:53:01.000,7620,1354,2020-11-09 20:53:01.000,461,gh7mPr3FGedn9aDv2jw3YcpPf,195101,216,
4309,34340192,10520018,113,7620,1354,2020-11-09 20:53:01.000,7620,1354,2020-11-09 20:53:01.000,461,gh7mPr3FGedn9aDv2jw3YcpPf,195101,216,
4311,30350001,1511964,114,7620,1354,2020-11-09 20:53:23.000,7620,1354,2020-11-09 20:53:23.000,461,acIsBTCjkH0rtycbaNbgzydAh,228701,237,
4312,34960001,11730024,114,7620,1354,2020-11-09 20:53:23.000,7620,1354,2020-11-09 20:53:23.000,461,acIsBTCjkH0rtycbaNbgzydAh,228701,237,
4313,10632,1513485,114,7620,1354,2020-11-09 20:53:23.000,7620,1354,2020-11-09 20:53:23.000,461,acIsBTCjkH0rtycbaNbgzydAh,228701,237,
4314,15990055,1515503,114,7620,1354,2020-11-09 20:53:23.000,7620,1354,2020-11-09 20:53:23.000,461,acIsBTCjkH0rtycbaNbgzydAh,228701,237,
4315,29610001,1512212,113,7620,1354,2020-11-09 20:53:25.000,7620,1354,2020-11-09 20:53:25.000,461,ablbCvnzJXTcFltVC3k7e9qoa,228901,216,
4316,3360001,1513581,117,7620,1354,2020-11-09 20:53:40.000,7620,1354,2020-11-09 20:53:40.000,451,__ANONYMOUS__,334801,259,
4317,35100078,11730075,109,7620,1354,2020-11-09 20:53:43.000,7620,1354,2020-11-09 20:53:43.000,461,bcJrS2daWdS4gFu1LHE5NHFD9,195401,157,
4318,34340192,10520018,113,7620,1354,2020-11-09 20:53:45.000,7620,1354,2020-11-09 20:53:45.000,461,ablbCvnzJXTcFltVC3k7e9qoa,228901,216,
4319,34300001,10520058,302,7620,1354,2020-11-09 20:53:53.000,7620,1354,2020-11-09 20:53:53.000,451,egMpenbfnCg5ckgZLa7zBm4ad,334801,259,
4320,10534,1512815,302,7620,1354,2020-11-09 20:53:53.000,7620,1354,2020-11-09 20:53:53.000,451,egMpenbfnCg5ckgZLa7zBm4ad,334801,259,
4321,30350001,1511964,114,7620,1354,2020-11-09 20:53:55.000,7620,1354,2020-11-09 20:53:55.000,461,cejlAjEAfhua4pObqOsFLQYc0,137403,237,
4322,34380001,11730152,114,7620,1354,2020-11-09 20:53:55.000,7620,1354,2020-11-09 20:53:55.000,461,cejlAjEAfhua4pObqOsFLQYc0,137403,237,
4323,10632,1513485,114,7620,1354,2020-11-09 20:53:55.000,7620,1354,2020-11-09 20:53:55.000,461,cejlAjEAfhua4pObqOsFLQYc0,137403,237,
4324,24400001,1512212,113,7620,1354,2020-11-09 20:53:56.000,7620,1354,2020-11-09 20:53:56.000,461,ablbCvnzJXTcFltVC3k7e9qoa,228901,216,
4325,20005,1510163,301,7620,1355,2020-11-09 20:54:08.000,7620,1355,2020-11-09 20:54:08.000,451,abOY3LviOUIKHXnc3NetY3B52,334801,259,
4326,34490001,11730047,301,7620,1355,2020-11-09 20:54:22.000,7620,1355,2020-11-09 20:54:22.000,451,abOY3LviOUIKHXnc3NetY3B52,334801,259,
4327,30870083,2920079,2501,7620,1355,2020-11-09 20:54:58.000,7620,1355,2020-11-09 20:54:58.000,451,bd6aMVnfIdGNcYb5Izqdc1v87,402,259,
4328,34300001,10520058,302,7620,1356,2020-11-09 20:55:18.000,7620,1356,2020-11-09 20:55:18.000,451,adA7ZDwJcDsba3X1ggNG2cuta,336901,259,
4329,10534,1512815,302,7620,1356,2020-11-09 20:55:18.000,7620,1356,2020-11-09 20:55:18.000,451,adA7ZDwJcDsba3X1ggNG2cuta,336901,259,
4330,34340015,10520018,113,7620,1356,2020-11-09 20:55:39.000,7620,1356,2020-11-09 20:55:39.000,461,bdohbX5rEMJaYSvK6gkAANEzk,236901,216,
4331,30350001,1511964,114,7620,1356,2020-11-09 20:55:47.000,7620,1356,2020-11-09 20:55:47.000,461,acntbVVypIGu6KZI3a7JiXh80,334801,237,
4332,10632,1513485,114,7620,1356,2020-11-09 20:55:47.000,7620,1356,2020-11-09 20:55:47.000,461,acntbVVypIGu6KZI3a7JiXh80,334801,237,
4333,35100124,11730107,114,7620,1356,2020-11-09 20:55:47.000,7620,1356,2020-11-09 20:55:47.000,461,acntbVVypIGu6KZI3a7JiXh80,334801,237,
4334,22670001,1514517,116,7620,1356,2020-11-09 20:55:54.000,7620,1356,2020-11-09 20:55:54.000,461,abWkfJeRUl2Q29FyWq668vPcx,334801,216,
4335,35080004,11730031,116,7620,1356,2020-11-09 20:55:54.000,7620,1356,2020-11-09 20:55:54.000,461,abWkfJeRUl2Q29FyWq668vPcx,334801,216,
4336,29610001,1512212,113,7620,1357,2020-11-09 20:56:06.000,7620,1357,2020-11-09 20:56:06.000,461,cdL9TcJ8jaSbQkaLP7ehwy8na,335901,216,
4337,34340213,10520018,113,7620,1357,2020-11-09 20:56:06.000,7620,1357,2020-11-09 20:56:06.000,461,abCwO9okDd7XsrNoMi1DQzfhr,334801,216,
4338,34950001,11730024,114,7620,1357,2020-11-09 20:56:32.000,7620,1357,2020-11-09 20:56:32.000,461,acIsBTCjkH0rtycbaNbgzydAh,228701,237,
4339,35080002,11730032,113,7620,1357,2020-11-09 20:56:39.000,7620,1357,2020-11-09 20:56:39.000,461,cdL9TcJ8jaSbQkaLP7ehwy8na,335901,216,
4340,29610001,1512212,113,7620,1357,2020-11-09 20:56:50.000,7620,1357,2020-11-09 20:56:50.000,461,abvbF90Su6ykqwPlySr2ziZX5,199101,216,
4341,34340213,10520018,113,7620,1357,2020-11-09 20:56:50.000,7620,1357,2020-11-09 20:56:50.000,461,abvbF90Su6ykqwPlySr2ziZX5,199101,216,
4342,35100006,11730006,2601,7620,1358,2020-11-09 20:57:22.000,7620,1358,2020-11-09 20:57:22.000,461,abTzgfBNVaunH4mFGXwwiyDoO,131101,216,
4343,7190001,1510117,109,7620,1358,2020-11-09 20:57:47.000,7620,1358,2020-11-09 20:57:47.000,461,bcJrS2daWdS4gFu1LHE5NHFD9,195401,157,
4344,31520001,1512515,109,7620,1358,2020-11-09 20:57:47.000,7620,1358,2020-11-09 20:57:47.000,461,bcJrS2daWdS4gFu1LHE5NHFD9,195401,157,
4345,29540001,1515318,1801,7620,1359,2020-11-09 20:58:30.000,7620,1359,2020-11-09 20:58:30.000,461,ab0C3bQZCAo2yLOH2I8GsaMM5,103,216,
4346,28740036,1510018,1801,7620,1359,2020-11-09 20:58:30.000,7620,1359,2020-11-09 20:58:30.000,461,ab0C3bQZCAo2yLOH2I8GsaMM5,103,216,
4347,34340015,10520018,113,7620,1359,2020-11-09 20:58:45.000,7620,1359,2020-11-09 20:58:45.000,461,abvbF90Su6ykqwPlySr2ziZX5,199101,216,
4348,26620001,1514449,102,7620,1360,2020-11-09 20:59:21.000,7620,1360,2020-11-09 20:59:21.000,463,__ANONYMOUS__,303001,148,
4349,23020045,1514763,801,7620,1360,2020-11-09 20:59:36.000,7620,1360,2020-11-09 20:59:36.000,267,acvw3iSh3DMLaF83VkAmTb8c3,195401,101,
4350,2020030,1515609,801,7620,1360,2020-11-09 20:59:36.000,7620,1360,2020-11-09 20:59:36.000,267,acvw3iSh3DMLaF83VkAmTb8c3,195401,101,
4351,34340015,10520018,113,7620,1320,2020-11-09 20:19:42.000,7620,1320,2020-11-09 20:19:42.000,461,abYXQjpTYiC7BGMlw0KGjGriL,334801,216,
4352,30350001,1511964,114,7620,1320,2020-11-09 20:19:43.000,7620,1320,2020-11-09 20:19:43.000,461,bcq31VRaAM02PAj0xqghqtpno,116401,237,
4353,15990027,1512518,114,7620,1320,2020-11-09 20:19:43.000,7620,1320,2020-11-09 20:19:43.000,461,bcq31VRaAM02PAj0xqghqtpno,116401,237,
4354,10632,1513485,114,7620,1320,2020-11-09 20:19:43.000,7620,1320,2020-11-09 20:19:43.000,461,bcq31VRaAM02PAj0xqghqtpno,116401,237,
4355,35080002,11730032,113,7620,1320,2020-11-09 20:19:50.000,7620,1320,2020-11-09 20:19:50.000,461,efL9HDoYNYba5mHedGMKPcDzq,103,216,
4356,34340213,10520018,113,7620,1321,2020-11-09 20:20:16.000,7620,1321,2020-11-09 20:20:16.000,461,abNU0yAyJICqGrsCUqSammwqz,335901,216,
4068,29610001,1512212,113,7620,1345,2020-11-09 20:44:31.000,7620,1345,2020-11-09 20:44:31.000,461,abuuSMBmfs2jnYhGIjxXbzLqv,283401,216,
4069,34340213,10520018,113,7620,1345,2020-11-09 20:44:31.000,7620,1345,2020-11-09 20:44:31.000,461,abuuSMBmfs2jnYhGIjxXbzLqv,283401,216,
4070,35080002,11730032,113,7620,1345,2020-11-09 20:44:31.000,7620,1345,2020-11-09 20:44:31.000,461,abuuSMBmfs2jnYhGIjxXbzLqv,283401,216,
4071,24400001,1512212,113,7620,1345,2020-11-09 20:44:51.000,7620,1345,2020-11-09 20:44:51.000,461,abdZeFzPsy05LkdZUoO9Rdqqd,200201,216,
4072,34340192,10520018,113,7620,1345,2020-11-09 20:44:51.000,7620,1345,2020-11-09 20:44:51.000,461,abdZeFzPsy05LkdZUoO9Rdqqd,200201,216,
4073,17980052,1515474,2002,7620,1345,2020-11-09 20:44:59.000,7620,1345,2020-11-09 20:44:59.000,451,abx6uTcE2PHPlSaZbyne6Nrh9,210401,259,
4074,6180001,1510247,301,7620,1346,2020-11-09 20:45:13.000,7620,1346,2020-11-09 20:45:13.000,451,ceHnboGFcia9iCXSEaYbQ48pC,334801,259,
4075,29610001,1512212,113,7620,1346,2020-11-09 20:45:15.000,7620,1346,2020-11-09 20:45:15.000,461,aeHjHkYdDirFacDAFn50bgQJY,137403,216,
4078,34340213,10520018,113,7620,1346,2020-11-09 20:45:23.000,7620,1346,2020-11-09 20:45:23.000,461,ab2yYWdZDWQabD0zYGtrmiBHA,228901,216,
4079,20005,1510163,301,7620,1346,2020-11-09 20:45:45.000,7620,1346,2020-11-09 20:45:45.000,451,ceHnboGFcia9iCXSEaYbQ48pC,334801,259,
4080,29610001,1512212,113,7620,1346,2020-11-09 20:45:46.000,7620,1346,2020-11-09 20:45:46.000,461,abZqYfAtMkz4XRu3WpMP8ndRf,335901,216,
4081,34630001,11730018,1801,7620,1346,2020-11-09 20:45:59.000,7620,1346,2020-11-09 20:45:59.000,461,adhQNiBwayxPHArjyb9246YeW,195101,233,
4082,35080002,11730032,113,7620,1347,2020-11-09 20:46:07.000,7620,1347,2020-11-09 20:46:07.000,461,abZqYfAtMkz4XRu3WpMP8ndRf,335901,216,
4083,22950001,1515062,114,7620,1347,2020-11-09 20:46:18.000,7620,1347,2020-11-09 20:46:18.000,461,ab6A6FX9ZzcNmjeQYLcWQ5vTI,137403,157,
4084,34510001,11730120,114,7620,1347,2020-11-09 20:46:18.000,7620,1347,2020-11-09 20:46:18.000,461,ab6A6FX9ZzcNmjeQYLcWQ5vTI,137403,157,
4085,34490001,11730047,301,7620,1347,2020-11-09 20:46:21.000,7620,1347,2020-11-09 20:46:21.000,451,ceHnboGFcia9iCXSEaYbQ48pC,334801,259,
4086,30870083,2920079,2501,7620,1347,2020-11-09 20:46:24.000,7620,1347,2020-11-09 20:46:24.000,451,bcQDFxlgmInya9flzRFmYdPao,334801,259,
4087,30870083,2920079,2501,7620,1347,2020-11-09 20:46:43.000,7620,1347,2020-11-09 20:46:43.000,451,abKA2YRgUKJUn5WVqtEKQtVGM,195401,259,
4088,29610001,1512212,113,7620,1347,2020-11-09 20:46:47.000,7620,1347,2020-11-09 20:46:47.000,461,adJgBBKSiZCUaPbsg92DXoh05,218201,216,
4089,34340015,10520018,113,7620,1347,2020-11-09 20:46:47.000,7620,1347,2020-11-09 20:46:47.000,461,adJgBBKSiZCUaPbsg92DXoh05,218201,216,
4090,34660001,11730018,1801,7620,1347,2020-11-09 20:46:55.000,7620,1347,2020-11-09 20:46:55.000,461,adhQNiBwayxPHArjyb9246YeW,195101,233,
4091,34300001,10520058,302,7620,1348,2020-11-09 20:47:14.000,7620,1348,2020-11-09 20:47:14.000,451,acKnht63mvaQNrBxxLG9Wbtmg,228901,259,
4092,10534,1512815,302,7620,1348,2020-11-09 20:47:14.000,7620,1348,2020-11-09 20:47:14.000,451,acKnht63mvaQNrBxxLG9Wbtmg,228901,259,
4418,35100135,11730054,2601,7620,1303,2020-11-09 20:02:40.000,7620,1303,2020-11-09 20:02:40.000,461,abUhJYyDXBaMmuMbUQwoLoR3A,283401,216,
4419,34340015,10520018,113,7620,1304,2020-11-09 20:03:01.000,7620,1304,2020-11-09 20:03:01.000,461,bc64B82tex3GKnkrmMaxPwp4h,195401,216,
4420,23190001,1512288,109,7620,1304,2020-11-09 20:03:06.000,7620,1304,2020-11-09 20:03:06.000,461,bdQAkxT0N5py1ybl0dmQLupGe,195401,216,
4421,29610001,1512212,113,7620,1304,2020-11-09 20:03:07.000,7620,1304,2020-11-09 20:03:07.000,461,abtp9rUn5wVsp7q5Z0jDQjEub,195101,216,
4422,35080002,11730032,113,7620,1304,2020-11-09 20:03:18.000,7620,1304,2020-11-09 20:03:18.000,461,abtp9rUn5wVsp7q5Z0jDQjEub,195101,216,
4423,35090001,11730031,116,7620,1304,2020-11-09 20:03:23.000,7620,1304,2020-11-09 20:03:23.000,461,abLiDBQA7AxaeBJOxQTgtoLby,334801,216,
4424,34340213,10520018,113,7620,1304,2020-11-09 20:03:26.000,7620,1304,2020-11-09 20:03:26.000,461,bdq9S00VXApalbfcxZr0S6j1C,13201,216,
4425,29610001,1512212,113,7620,1304,2020-11-09 20:03:26.000,7620,1304,2020-11-09 20:03:26.000,461,bdq9S00VXApalbfcxZr0S6j1C,13201,216,
4426,33780001,10520009,109,7620,1304,2020-11-09 20:03:32.000,7620,1304,2020-11-09 20:03:32.000,461,cdg4c4f8rGpObasGqlf5HPvlU,334801,216,
4427,35100170,11730054,2601,7620,1304,2020-11-09 20:03:35.000,7620,1304,2020-11-09 20:03:35.000,461,abfnmwF2Zy1nhQ8LavFqCGfIl,334801,216,
4428,23930001,1514993,303,7620,1304,2020-11-09 20:03:40.000,7620,1304,2020-11-09 20:03:40.000,461,abMsxP7u2K6oEVmuLQ3rfTyoe,229801,233,
4429,10888,1514213,303,7620,1304,2020-11-09 20:03:40.000,7620,1304,2020-11-09 20:03:40.000,461,abMsxP7u2K6oEVmuLQ3rfTyoe,229801,233,
4430,35080002,11730032,113,7620,1304,2020-11-09 20:03:54.000,7620,1304,2020-11-09 20:03:54.000,461,bdq9S00VXApalbfcxZr0S6j1C,13201,216,
4431,29610001,1512212,113,7620,1304,2020-11-09 20:03:57.000,7620,1304,2020-11-09 20:03:57.000,461,abjDuoFC6Uzz9WkSxqFk6zRrk,204401,216,
4432,34340213,10520018,113,7620,1304,2020-11-09 20:03:57.000,7620,1304,2020-11-09 20:03:57.000,461,abjDuoFC6Uzz9WkSxqFk6zRrk,204401,216,
4433,29610001,1512212,113,7620,1304,2020-11-09 20:03:57.000,7620,1304,2020-11-09 20:03:57.000,461,bd7bNvvPP8T25OzZY4a2kwJ8U,335901,216,
4434,34430001,11730003,302,7620,1305,2020-11-09 20:04:03.000,7620,1305,2020-11-09 20:04:03.000,451,abLLwLWso0BsQlrHZXCT18nce,195401,259,
4435,35080002,11730032,113,7620,1305,2020-11-09 20:04:10.000,7620,1305,2020-11-09 20:04:10.000,461,acRfbwc48t0nFTza2HoLc4Nzz,103,216,
4436,22670001,1514517,116,7620,1305,2020-11-09 20:04:12.000,7620,1305,2020-11-09 20:04:12.000,461,abLiDBQA7AxaeBJOxQTgtoLby,334801,216,
4437,35080004,11730031,116,7620,1305,2020-11-09 20:04:12.000,7620,1305,2020-11-09 20:04:12.000,461,abLiDBQA7AxaeBJOxQTgtoLby,334801,216,
4438,29610001,1512212,113,7620,1305,2020-11-09 20:04:13.000,7620,1305,2020-11-09 20:04:13.000,461,abSa5kwPtK0mdiT0EkwijTLUg,228901,216,
4439,34340015,10520018,113,7620,1305,2020-11-09 20:04:13.000,7620,1305,2020-11-09 20:04:13.000,461,abSa5kwPtK0mdiT0EkwijTLUg,228901,216,
4440,29600032,1510481,113,7620,1305,2020-11-09 20:04:13.000,7620,1305,2020-11-09 20:04:13.000,461,abSa5kwPtK0mdiT0EkwijTLUg,228901,216,
4441,29610001,1512212,113,7620,1305,2020-11-09 20:04:26.000,7620,1305,2020-11-09 20:04:26.000,461,bcJi4spiSNaf6CU6O8I9pvrqA,713,216,
4442,770035,1512954,109,7620,1305,2020-11-09 20:04:33.000,7620,1305,2020-11-09 20:04:33.000,461,cdg4c4f8rGpObasGqlf5HPvlU,334801,216,
4288,30488,1513013,109,7620,1315,2020-11-09 20:14:36.000,7620,1315,2020-11-09 20:14:36.000,461,abkhkfAT82a5juROLFZQlAqyJ,103,1,
4289,29610001,1512212,113,7620,1315,2020-11-09 20:14:59.000,7620,1315,2020-11-09 20:14:59.000,461,absxOytkuTypgWZ33AiQ2haNO,335901,216,
4290,34340213,10520018,113,7620,1316,2020-11-09 20:15:23.000,7620,1316,2020-11-09 20:15:23.000,461,absxOytkuTypgWZ33AiQ2haNO,335901,216,
4291,29610001,1512212,113,7620,1316,2020-11-09 20:15:27.000,7620,1316,2020-11-09 20:15:27.000,461,abYXQjpTYiC7BGMlw0KGjGriL,334801,216,
4292,33240052,8330058,111,7620,1316,2020-11-09 20:15:43.000,7620,1316,2020-11-09 20:15:43.000,461,dfYqtyndXecvidbLouqR9oCSS,137403,216,
4293,32890001,7730026,111,7620,1316,2020-11-09 20:15:43.000,7620,1316,2020-11-09 20:15:43.000,461,dfYqtyndXecvidbLouqR9oCSS,137403,216,
4294,10508,1512664,111,7620,1316,2020-11-09 20:15:43.000,7620,1316,2020-11-09 20:15:43.000,461,dfYqtyndXecvidbLouqR9oCSS,137403,216,
4295,34340213,10520018,113,7620,1317,2020-11-09 20:16:10.000,7620,1317,2020-11-09 20:16:10.000,461,bcA4oribIvMQMvaIRYFkeHP3W,335901,216,
4296,34510001,11730120,114,7620,1317,2020-11-09 20:16:11.000,7620,1317,2020-11-09 20:16:11.000,461,__ANONYMOUS__,303001,157,
4297,22950001,1515062,114,7620,1317,2020-11-09 20:16:11.000,7620,1317,2020-11-09 20:16:11.000,461,__ANONYMOUS__,303001,157,
4298,34340213,10520018,113,7620,1317,2020-11-09 20:16:17.000,7620,1317,2020-11-09 20:16:17.000,461,abYXQjpTYiC7BGMlw0KGjGriL,334801,216,
4299,35100107,11730054,2601,7620,1317,2020-11-09 20:16:43.000,7620,1317,2020-11-09 20:16:43.000,461,abKpOXuMVS5oaYdlXneGQwJiE,218201,216,
4300,35100135,11730054,2601,7620,1317,2020-11-09 20:16:43.000,7620,1317,2020-11-09 20:16:43.000,461,abKpOXuMVS5oaYdlXneGQwJiE,218201,216,
4701,35100052,11730054,2601,7620,1317,2020-11-09 20:16:43.000,7620,1317,2020-11-09 20:16:43.000,461,abKpOXuMVS5oaYdlXneGQwJiE,218201,216,
4702,35080003,11730032,113,7620,1317,2020-11-09 20:16:53.000,7620,1317,2020-11-09 20:16:53.000,461,abAzP8rcrznK44ETbk6HCmaYt,103,216,
4703,30870083,2920079,2501,7620,1317,2020-11-09 20:16:56.000,7620,1317,2020-11-09 20:16:56.000,451,abMaPJcykUCLTQJSjk2BP2dmc,334801,259,
107092709,52800129,50640001,3401,8465,641,2023-03-04 09:00:22.000,8465,641,2023-03-04 09:00:22.000,461,__ANONYMOUS__,124801,139,
4705,24400001,1512212,113,7620,1318,2020-11-09 20:17:12.000,7620,1318,2020-11-09 20:17:12.000,461,abAzP8rcrznK44ETbk6HCmaYt,103,216,
4706,34300001,10520058,302,7620,1318,2020-11-09 20:17:14.000,7620,1318,2020-11-09 20:17:14.000,451,abV16Ogni5gVVBC2Vphg83M0J,334801,259,
4707,10534,1512815,302,7620,1318,2020-11-09 20:17:14.000,7620,1318,2020-11-09 20:17:14.000,451,abV16Ogni5gVVBC2Vphg83M0J,334801,259,
4708,34340192,10520018,113,7620,1318,2020-11-09 20:17:14.000,7620,1318,2020-11-09 20:17:14.000,461,abYXQjpTYiC7BGMlw0KGjGriL,334801,216,
4709,34340213,10520018,113,7620,1318,2020-11-09 20:17:29.000,7620,1318,2020-11-09 20:17:29.000,461,aci6iqvFF1bzBa8xj6R3LgRs7,283401,216,
4710,29610001,1512212,113,7620,1318,2020-11-09 20:17:40.000,7620,1318,2020-11-09 20:17:40.000,461,aci6iqvFF1bzBa8xj6R3LgRs7,283401,216,
4711,34340213,10520018,113,7620,1318,2020-11-09 20:17:49.000,7620,1318,2020-11-09 20:17:49.000,461,efL9HDoYNYba5mHedGMKPcDzq,103,216,
4712,34340192,10520018,113,7620,1319,2020-11-09 20:18:03.000,7620,1319,2020-11-09 20:18:03.000,461,efL9HDoYNYba5mHedGMKPcDzq,103,216,
4713,28740039,1513654,114,7620,1319,2020-11-09 20:18:16.000,7620,1319,2020-11-09 20:18:16.000,461,ad2avcsSb2n7m2si35rtoW68O,103,237,
4093,30488,1513013,109,7620,1348,2020-11-09 20:47:21.000,7620,1348,2020-11-09 20:47:21.000,461,abNETqFbM7c0pEEJ1S3mVNWH5,195101,1,
4094,34340067,10520077,109,7620,1348,2020-11-09 20:47:36.000,7620,1348,2020-11-09 20:47:36.000,461,abNETqFbM7c0pEEJ1S3mVNWH5,195101,1,
4097,12040,1515588,109,7620,1349,2020-11-09 20:48:09.000,7620,1349,2020-11-09 20:48:09.000,461,dfdNTOPCigbcIelliaAPsBjEu,334801,1,
4098,34340015,10520018,113,7620,1349,2020-11-09 20:48:09.000,7620,1349,2020-11-09 20:48:09.000,461,abdZeFzPsy05LkdZUoO9Rdqqd,200201,216,
4099,30350001,1511964,114,7620,1349,2020-11-09 20:48:12.000,7620,1349,2020-11-09 20:48:12.000,461,abEY24C4AcLIPCNzBRNaJHVqI,335901,237,
4100,10632,1513485,114,7620,1349,2020-11-09 20:48:12.000,7620,1349,2020-11-09 20:48:12.000,461,abEY24C4AcLIPCNzBRNaJHVqI,335901,237,
4601,33870001,10520182,114,7620,1349,2020-11-09 20:48:12.000,7620,1349,2020-11-09 20:48:12.000,461,abEY24C4AcLIPCNzBRNaJHVqI,335901,237,
4602,34300001,10520058,302,7620,1349,2020-11-09 20:48:13.000,7620,1349,2020-11-09 20:48:13.000,451,__ANONYMOUS__,226601,259,
4603,10534,1512815,302,7620,1349,2020-11-09 20:48:13.000,7620,1349,2020-11-09 20:48:13.000,451,__ANONYMOUS__,226601,259,
4604,29610001,1512212,113,7620,1349,2020-11-09 20:48:42.000,7620,1349,2020-11-09 20:48:42.000,461,abdZeFzPsy05LkdZUoO9Rdqqd,200201,216,
4605,24640027,1512836,1601,7620,1349,2020-11-09 20:48:58.000,7620,1349,2020-11-09 20:48:58.000,451,__ANONYMOUS__,228901,259,
4606,29610001,1512212,113,7620,1350,2020-11-09 20:49:03.000,7620,1350,2020-11-09 20:49:03.000,461,abEDamKtDumdwD32rqDl6D6Rl,226601,216,
4607,11150,1514476,309,7620,1350,2020-11-09 20:49:04.000,7620,1350,2020-11-09 20:49:04.000,463,abjpsEBYfeQg92zFCnEsBRxG7,334801,148,
4608,27520001,1513929,1901,7620,1350,2020-11-09 20:49:14.000,7620,1350,2020-11-09 20:49:14.000,451,__ANONYMOUS__,1,216,
4609,27520001,1513929,1901,7620,1350,2020-11-09 20:49:14.000,7620,1350,2020-11-09 20:49:14.000,451,__ANONYMOUS__,1,216,
4610,31750020,5320030,1901,7620,1350,2020-11-09 20:49:14.000,7620,1350,2020-11-09 20:49:14.000,451,__ANONYMOUS__,1,216,
4611,35100135,11730054,2601,7620,1350,2020-11-09 20:49:18.000,7620,1350,2020-11-09 20:49:18.000,461,abo5EPahPTE31k98Xgb0Lo0qO,335901,216,
4612,29540001,1515318,1801,7620,1350,2020-11-09 20:49:22.000,7620,1350,2020-11-09 20:49:22.000,461,absORACAhK6y97KgkaZzhXAHs,334801,216,
4613,28630001,1510018,1801,7620,1350,2020-11-09 20:49:22.000,7620,1350,2020-11-09 20:49:22.000,461,absORACAhK6y97KgkaZzhXAHs,334801,216,
4614,11283,1514518,109,7620,1350,2020-11-09 20:49:31.000,7620,1350,2020-11-09 20:49:31.000,461,abryod75GFiXLkVtBGLz7nzip,195401,157,
4615,30350001,1511964,114,7620,1350,2020-11-09 20:49:43.000,7620,1350,2020-11-09 20:49:43.000,461,cdKAjbCfYEoJhBwrxRBbaKUnB,226601,237,
4616,10632,1513485,114,7620,1350,2020-11-09 20:49:43.000,7620,1350,2020-11-09 20:49:43.000,461,cdKAjbCfYEoJhBwrxRBbaKUnB,226601,237,
4617,34950001,11730024,114,7620,1350,2020-11-09 20:49:43.000,7620,1350,2020-11-09 20:49:43.000,461,cdKAjbCfYEoJhBwrxRBbaKUnB,226601,237,
4618,30870083,2920079,2501,7620,1356,2020-11-09 20:55:06.000,7620,1356,2020-11-09 20:55:06.000,451,bdbhHDx9GpHHaVvydi4ts6kP0,250201,259,
