metric_id,metric_name,metric_value,create_date
677,request_count,1638,2018-04-17 00:21:00.000
678,request_count,1767,2018-04-17 00:22:00.000
679,session_count,468,2018-04-17 04:02:00.000
680,sys_wkld,13,2018-04-17 04:02:00.000
681,session_count,473,2018-04-17 04:03:00.000
682,session_count,431,2018-04-17 04:04:00.000
683,sys_wkld,2,2018-04-17 04:04:00.000
684,request_count,997,2018-04-17 04:04:00.000
685,request_count,1788,2018-04-17 06:21:00.000
686,basket_updates,175,2018-04-17 06:22:00.000
687,basket_creates,89,2018-04-17 06:22:00.000
688,session_count,457,2018-04-17 08:16:00.000
689,sys_wkld,6,2018-04-17 08:16:00.000
690,basket_updates,451,2018-04-17 08:01:00.000
691,basket_creates,99,2018-04-17 08:01:00.000
692,session_count,763,2018-04-18 05:07:00.000
693,sys_wkld,16,2018-04-18 05:07:00.000
694,basket_updates,198,2018-04-18 05:29:00.000
695,basket_creates,96,2018-04-18 05:29:00.000
696,request_count,1618,2018-04-18 05:30:00.000
697,order_creates,0,2018-04-18 05:31:00.000
698,session_count,1154,2018-04-18 05:31:00.000
699,basket_updates,293,2018-04-18 06:16:00.000
700,basket_updates,299,2018-04-18 06:18:00.000
701,basket_creates,106,2018-04-18 06:18:00.000
702,session_count,640,2018-04-18 06:25:00.000
703,sys_wkld,16,2018-04-18 06:25:00.000
704,request_count,1989,2018-04-18 06:25:00.000
705,basket_updates,229,2018-04-18 06:26:00.000
706,basket_creates,85,2018-04-18 06:26:00.000
707,basket_updates,249,2018-04-18 06:27:00.000
708,basket_creates,74,2018-04-18 06:27:00.000
709,request_count,2081,2018-04-18 06:28:00.000
710,basket_updates,197,2018-04-18 06:28:00.000
711,basket_creates,72,2018-04-18 06:28:00.000
712,session_count,691,2018-04-18 06:29:00.000
713,sys_wkld,7,2018-04-18 06:29:00.000
714,request_count,2068,2018-04-18 06:31:00.000
715,request_count,2213,2018-04-18 06:35:00.000
716,order_creates,2,2018-04-18 06:36:00.000
717,session_count,1243,2018-04-18 06:36:00.000
718,sys_wkld,14,2018-04-18 06:36:00.000
719,basket_updates,286,2018-04-18 06:37:00.000
720,basket_creates,143,2018-04-18 06:37:00.000
721,request_count,1572,2018-04-18 05:38:00.000
722,request_count,1516,2018-04-18 05:39:00.000
723,order_creates,0,2018-04-18 08:30:00.000
724,session_count,1092,2018-04-18 08:30:00.000
725,sys_wkld,20,2018-04-18 08:30:00.000
726,request_count,2939,2018-04-18 08:30:00.000
727,request_count,3123,2018-04-18 08:32:00.000
728,basket_updates,534,2018-04-18 08:32:00.000
729,basket_creates,97,2018-04-18 08:32:00.000
730,basket_updates,529,2018-04-18 08:34:00.000
731,basket_creates,89,2018-04-18 08:34:00.000
732,basket_updates,196,2018-04-18 06:31:00.000
733,basket_creates,150,2018-04-18 06:31:00.000
734,basket_creates,172,2018-04-18 06:32:00.000
735,basket_updates,228,2018-04-18 06:34:00.000
736,order_creates,1,2018-04-18 06:38:00.000
737,basket_updates,249,2018-04-18 06:40:00.000
738,basket_creates,108,2018-04-18 06:40:00.000
739,basket_creates,118,2018-04-18 06:41:00.000
740,order_creates,1,2018-04-18 06:42:00.000
741,order_creates,4,2018-04-18 08:35:00.000
742,session_count,797,2018-04-18 08:35:00.000
743,order_creates,2,2018-04-18 08:37:00.000
744,session_count,1020,2018-04-18 08:37:00.000
745,sys_wkld,9,2018-04-18 08:37:00.000
746,request_count,3197,2018-04-18 08:40:00.000
747,order_creates,0,2018-04-18 07:30:00.000
748,request_count,1549,2018-04-18 05:40:00.000
749,session_count,1090,2018-04-18 05:41:00.000
750,sys_wkld,18,2018-04-18 05:41:00.000
751,request_count,1593,2018-04-18 05:45:00.000
752,request_count,3314,2018-04-18 07:40:00.000
753,basket_updates,318,2018-04-18 07:40:00.000
754,basket_creates,328,2018-04-18 07:40:00.000
755,order_creates,0,2018-04-18 07:43:00.000
756,session_count,1295,2018-04-18 07:43:00.000
757,sys_wkld,18,2018-04-18 07:43:00.000
758,order_creates,0,2018-04-18 07:46:00.000
759,session_count,1453,2018-04-18 07:46:00.000
760,request_count,3204,2018-04-18 07:46:00.000
761,order_creates,0,2018-04-18 07:47:00.000
762,session_count,1274,2018-04-18 07:47:00.000
763,basket_updates,345,2018-04-18 07:47:00.000
764,basket_creates,174,2018-04-18 07:47:00.000
765,order_creates,1,2018-04-18 07:49:00.000
766,session_count,1134,2018-04-18 07:49:00.000
767,sys_wkld,13,2018-04-18 07:49:00.000
768,request_count,3336,2018-04-18 07:49:00.000
769,sys_wkld,13,2018-04-18 05:50:00.000
770,basket_updates,190,2018-04-18 05:51:00.000
771,basket_creates,94,2018-04-18 05:51:00.000
772,basket_updates,199,2018-04-18 05:52:00.000
773,basket_creates,93,2018-04-18 05:52:00.000
774,request_count,1696,2018-04-18 05:54:00.000
775,request_count,3576,2018-04-18 14:24:00.000
776,order_creates,0,2018-04-18 14:27:00.000
777,session_count,1509,2018-04-18 14:27:00.000
778,sys_wkld,8,2018-04-18 14:27:00.000
779,order_creates,1,2018-04-18 14:28:00.000
780,session_count,1365,2018-04-18 14:28:00.000
781,sys_wkld,10,2018-04-18 14:28:00.000
782,basket_updates,463,2018-04-18 14:28:00.000
783,basket_creates,136,2018-04-18 14:28:00.000
784,basket_updates,420,2018-04-18 09:40:00.000
785,basket_creates,66,2018-04-18 09:40:00.000
786,basket_updates,417,2018-04-18 09:42:00.000
787,basket_creates,108,2018-04-18 09:42:00.000
788,order_creates,0,2018-04-18 09:43:00.000
789,session_count,1543,2018-04-18 09:43:00.000
790,sys_wkld,10,2018-04-18 09:43:00.000
791,basket_updates,355,2018-04-18 09:43:00.000
792,basket_creates,114,2018-04-18 09:43:00.000
793,request_count,3783,2018-04-18 09:44:00.000
794,order_creates,1,2018-04-18 10:43:00.000
795,session_count,1082,2018-04-18 10:43:00.000
796,sys_wkld,13,2018-04-18 10:43:00.000
797,request_count,3318,2018-04-18 10:43:00.000
798,order_creates,0,2018-04-18 10:44:00.000
799,session_count,1164,2018-04-18 10:44:00.000
800,request_count,3527,2018-04-18 10:48:00.000
801,request_count,3442,2018-04-18 10:50:00.000
802,order_creates,9,2018-04-18 10:51:00.000
803,session_count,1445,2018-04-18 10:51:00.000
804,basket_updates,91,2018-04-19 00:28:00.000
805,basket_creates,79,2018-04-19 00:28:00.000
806,request_count,1439,2018-04-19 00:29:00.000
807,basket_updates,132,2018-04-19 00:29:00.000
808,basket_creates,78,2018-04-19 00:29:00.000
809,basket_updates,143,2018-04-19 00:30:00.000
810,basket_creates,66,2018-04-19 00:30:00.000
811,request_count,1176,2018-04-19 00:32:00.000
812,request_count,1397,2018-04-19 00:30:00.000
813,session_count,666,2018-04-19 00:31:00.000
814,sys_wkld,7,2018-04-19 00:31:00.000
815,request_count,1420,2018-04-19 00:31:00.000
816,basket_updates,145,2018-04-19 00:32:00.000
817,basket_creates,58,2018-04-19 00:32:00.000
818,session_count,565,2018-04-19 00:27:00.000
819,sys_wkld,14,2018-04-19 00:27:00.000
820,request_count,1545,2018-04-19 00:27:00.000
821,basket_updates,94,2018-04-19 00:27:00.000
822,basket_creates,76,2018-04-19 00:27:00.000
823,request_count,1471,2018-04-19 00:28:00.000
824,session_count,558,2018-04-19 00:29:00.000
825,sys_wkld,11,2018-04-19 00:29:00.000
826,session_count,655,2018-04-19 00:33:00.000
827,sys_wkld,7,2018-04-19 00:33:00.000
828,order_creates,0,2018-04-19 00:36:00.000
829,session_count,627,2018-04-19 00:36:00.000
830,request_count,1366,2018-04-19 00:36:00.000
831,request_count,1358,2018-04-19 00:37:00.000
832,session_count,609,2018-04-19 00:38:00.000
833,sys_wkld,5,2018-04-19 00:38:00.000
834,session_count,562,2018-04-19 00:28:00.000
835,sys_wkld,16,2018-04-19 00:28:00.000
836,session_count,585,2018-04-19 00:30:00.000
837,sys_wkld,8,2018-04-19 00:30:00.000
838,basket_updates,186,2018-04-19 00:31:00.000
839,basket_creates,68,2018-04-19 00:31:00.000
840,session_count,589,2018-04-19 00:32:00.000
841,sys_wkld,11,2018-04-19 00:32:00.000
842,sys_wkld,11,2018-04-19 00:34:00.000
843,basket_updates,205,2018-04-19 00:34:00.000
844,sys_wkld,9,2018-04-19 00:35:00.000
845,session_count,589,2018-04-19 00:39:00.000
846,sys_wkld,12,2018-04-19 00:39:00.000
847,request_count,1277,2018-04-19 00:43:00.000
848,basket_updates,115,2018-04-19 00:44:00.000
849,basket_creates,73,2018-04-19 00:44:00.000
850,session_count,564,2018-04-19 00:45:00.000
851,sys_wkld,4,2018-04-19 00:45:00.000
852,request_count,1418,2018-04-19 00:46:00.000
853,session_count,604,2018-04-19 00:37:00.000
854,sys_wkld,4,2018-04-19 00:37:00.000
855,session_count,634,2018-04-19 00:40:00.000
856,sys_wkld,12,2018-04-19 00:40:00.000
857,request_count,1143,2018-04-19 00:42:00.000
858,basket_updates,70,2018-04-19 00:43:00.000
859,basket_creates,80,2018-04-19 00:43:00.000
860,session_count,523,2018-04-19 00:44:00.000
861,basket_updates,130,2018-04-19 00:33:00.000
862,basket_creates,53,2018-04-19 00:33:00.000
863,order_creates,0,2018-04-19 00:34:00.000
864,session_count,637,2018-04-19 00:34:00.000
865,order_creates,0,2018-04-19 00:35:00.000
866,session_count,616,2018-04-19 00:35:00.000
867,request_count,1518,2018-04-19 00:35:00.000
868,request_count,1436,2018-04-19 00:34:00.000
869,basket_creates,62,2018-04-19 00:34:00.000
870,basket_updates,168,2018-04-19 00:36:00.000
871,basket_creates,70,2018-04-19 00:36:00.000
872,basket_updates,117,2018-04-19 00:39:00.000
873,basket_creates,74,2018-04-19 00:39:00.000
874,request_count,1209,2018-04-19 00:40:00.000
875,session_count,522,2018-04-19 00:43:00.000
876,sys_wkld,15,2018-04-19 00:43:00.000
877,basket_updates,114,2018-04-19 00:45:00.000
878,basket_creates,70,2018-04-19 00:45:00.000
879,basket_updates,160,2018-04-19 00:46:00.000
880,basket_creates,89,2018-04-19 00:46:00.000
881,order_creates,1,2018-04-19 00:47:00.000
882,request_count,1315,2018-04-19 00:45:00.000
883,session_count,589,2018-04-19 00:46:00.000
884,sys_wkld,12,2018-04-19 00:46:00.000
885,basket_updates,115,2018-04-19 00:47:00.000
886,basket_creates,88,2018-04-19 00:47:00.000
887,session_count,565,2018-04-19 00:47:00.000
888,sys_wkld,1,2018-04-19 00:47:00.000
889,order_creates,0,2018-04-19 00:48:00.000
890,request_count,1128,2018-04-19 00:48:00.000
891,basket_updates,69,2018-04-19 00:50:00.000
892,basket_creates,73,2018-04-19 00:50:00.000
893,order_creates,0,2018-04-19 00:51:00.000
894,session_count,560,2018-04-19 00:51:00.000
895,sys_wkld,15,2018-04-19 00:51:00.000
896,sys_wkld,13,2018-04-19 00:53:00.000
897,request_count,949,2018-04-19 00:53:00.000
898,session_count,532,2018-04-19 00:56:00.000
899,sys_wkld,12,2018-04-19 00:56:00.000
900,basket_updates,135,2018-04-19 00:56:00.000
901,basket_creates,61,2018-04-19 00:56:00.000
902,basket_updates,112,2018-04-19 00:57:00.000
903,basket_updates,99,2018-04-19 00:58:00.000
904,basket_creates,75,2018-04-19 00:58:00.000
905,request_count,1383,2018-04-19 00:33:00.000
906,basket_updates,130,2018-04-19 00:37:00.000
907,basket_creates,70,2018-04-19 00:37:00.000
908,request_count,1425,2018-04-19 00:38:00.000
909,basket_updates,180,2018-04-19 00:35:00.000
910,basket_creates,58,2018-04-19 00:35:00.000
911,sys_wkld,10,2018-04-19 00:36:00.000
912,basket_updates,142,2018-04-19 00:38:00.000
913,basket_updates,109,2018-04-19 00:41:00.000
914,basket_creates,87,2018-04-19 00:41:00.000
915,basket_updates,67,2018-04-19 00:42:00.000
916,basket_creates,73,2018-04-19 00:42:00.000
917,request_count,1110,2018-04-19 00:49:00.000
918,basket_updates,114,2018-04-19 00:49:00.000
919,basket_creates,70,2018-04-19 00:49:00.000
920,session_count,532,2018-04-19 00:52:00.000
921,sys_wkld,14,2018-04-19 00:52:00.000
922,request_count,1071,2018-04-19 00:52:00.000
923,basket_updates,46,2018-04-19 00:53:00.000
924,basket_creates,62,2018-04-19 00:53:00.000
925,sys_wkld,17,2018-04-19 00:44:00.000
926,session_count,555,2018-04-19 00:48:00.000
927,sys_wkld,14,2018-04-19 00:48:00.000
928,basket_creates,93,2018-04-19 00:48:00.000
929,request_count,1051,2018-04-19 00:51:00.000
930,basket_creates,86,2018-04-19 00:51:00.000
931,session_count,515,2018-04-19 00:53:00.000
932,basket_creates,62,2018-04-19 00:54:00.000
933,session_count,531,2018-04-19 00:49:00.000
934,sys_wkld,17,2018-04-19 00:49:00.000
935,request_count,1011,2018-04-19 00:50:00.000
936,basket_updates,79,2018-04-19 00:51:00.000
937,basket_updates,64,2018-04-19 00:52:00.000
938,basket_creates,77,2018-04-19 00:52:00.000
939,session_count,501,2018-04-19 00:54:00.000
940,sys_wkld,12,2018-04-19 00:54:00.000
941,request_count,1097,2018-04-19 00:56:00.000
942,basket_updates,87,2018-04-19 01:00:00.000
943,basket_creates,88,2018-04-19 01:00:00.000
944,sys_wkld,13,2018-04-19 01:02:00.000
945,request_count,1144,2018-04-19 01:02:00.000
946,session_count,537,2018-04-19 01:03:00.000
947,request_count,1149,2018-04-19 01:03:00.000
948,request_count,972,2018-04-19 00:54:00.000
949,basket_updates,58,2018-04-19 00:54:00.000
950,session_count,514,2018-04-19 00:55:00.000
951,sys_wkld,13,2018-04-19 00:55:00.000
952,session_count,528,2018-04-19 00:57:00.000
953,sys_wkld,13,2018-04-19 00:57:00.000
954,request_count,1112,2018-04-19 00:57:00.000
955,session_count,614,2018-04-19 00:59:00.000
956,sys_wkld,10,2018-04-19 00:59:00.000
957,request_count,1107,2018-04-19 00:59:00.000
958,basket_creates,63,2018-04-19 00:57:00.000
959,session_count,554,2018-04-19 00:58:00.000
960,sys_wkld,3,2018-04-19 00:58:00.000
961,request_count,1163,2018-04-19 00:58:00.000
962,basket_updates,57,2018-04-19 00:59:00.000
963,basket_creates,121,2018-04-19 00:59:00.000
964,request_count,958,2018-04-19 00:55:00.000
965,request_count,1098,2018-04-19 01:00:00.000
966,session_count,626,2018-04-19 01:02:00.000
967,basket_updates,109,2018-04-19 01:05:00.000
968,basket_creates,74,2018-04-19 01:05:00.000
969,basket_updates,131,2018-04-19 01:06:00.000
970,basket_creates,76,2018-04-19 01:06:00.000
971,session_count,580,2018-04-19 01:09:00.000
972,sys_wkld,17,2018-04-19 01:09:00.000
973,session_count,639,2018-04-19 01:11:00.000
974,sys_wkld,5,2018-04-19 01:11:00.000
975,request_count,1370,2018-04-19 01:11:00.000
976,session_count,610,2018-04-19 01:00:00.000
977,sys_wkld,13,2018-04-19 01:00:00.000
978,basket_updates,125,2018-04-19 01:01:00.000
979,basket_creates,100,2018-04-19 01:01:00.000
980,session_count,524,2018-04-19 01:04:00.000
981,sys_wkld,11,2018-04-19 01:04:00.000
982,session_count,493,2018-04-19 01:05:00.000
983,sys_wkld,6,2018-04-19 01:05:00.000
984,request_count,1169,2018-04-19 01:06:00.000
985,basket_updates,142,2018-04-19 01:07:00.000
986,basket_creates,73,2018-04-19 01:07:00.000
987,request_count,1251,2018-04-19 01:09:00.000
988,request_count,1403,2018-04-19 01:10:00.000
989,basket_updates,118,2018-04-19 01:10:00.000
990,basket_creates,84,2018-04-19 01:10:00.000
991,request_count,1252,2018-04-19 01:12:00.000
992,basket_updates,118,2018-04-19 01:04:00.000
993,basket_creates,85,2018-04-19 01:04:00.000
994,request_count,1293,2018-04-19 01:05:00.000
995,request_count,1220,2018-04-19 01:07:00.000
996,session_count,636,2018-04-19 01:12:00.000
997,sys_wkld,12,2018-04-19 01:12:00.000
998,session_count,616,2018-04-19 01:13:00.000
999,sys_wkld,11,2018-04-19 01:13:00.000
1000,request_count,1201,2018-04-19 01:13:00.000
1001,session_count,664,2018-04-19 01:21:00.000
1002,request_count,1377,2018-04-19 01:22:00.000
1003,basket_creates,65,2018-04-19 01:22:00.000
1004,request_count,1201,2018-04-19 01:25:00.000
1005,basket_creates,52,2018-04-19 01:25:00.000
1006,session_count,628,2018-04-19 01:27:00.000
1007,sys_wkld,52,2018-04-19 01:27:00.000
1008,basket_updates,105,2018-04-19 01:27:00.000
1009,basket_creates,67,2018-04-19 01:27:00.000
1010,order_creates,1,2018-04-19 01:28:00.000
1011,session_count,661,2018-04-19 01:28:00.000
1012,sys_wkld,8,2018-04-19 01:28:00.000
1013,session_count,570,2018-04-19 00:41:00.000
1014,sys_wkld,3,2018-04-19 00:41:00.000
1015,request_count,1234,2018-04-19 00:41:00.000
1016,session_count,520,2018-04-19 00:42:00.000
1017,sys_wkld,16,2018-04-19 00:42:00.000
1018,request_count,1307,2018-04-19 00:44:00.000
1019,request_count,1309,2018-04-19 00:47:00.000
1020,basket_updates,81,2018-04-19 01:12:00.000
1021,basket_creates,82,2018-04-19 01:12:00.000
1022,session_count,666,2018-04-19 01:15:00.000
1023,sys_wkld,1,2018-04-19 01:15:00.000
1024,request_count,1336,2018-04-19 01:16:00.000
1025,basket_updates,113,2018-04-19 01:17:00.000
1026,basket_creates,94,2018-04-19 01:17:00.000
1027,basket_updates,88,2018-04-19 01:34:00.000
1028,basket_creates,87,2018-04-19 01:34:00.000
1029,session_count,579,2018-04-19 01:36:00.000
1030,sys_wkld,12,2018-04-19 01:36:00.000
1031,basket_updates,86,2018-04-19 01:23:00.000
1032,basket_creates,61,2018-04-19 01:23:00.000
1033,request_count,1153,2018-04-19 01:24:00.000
1034,order_creates,0,2018-04-19 01:26:00.000
1035,session_count,632,2018-04-19 01:26:00.000
1036,sys_wkld,10,2018-04-19 01:26:00.000
1037,basket_updates,118,2018-04-19 01:26:00.000
1038,request_count,1158,2018-04-19 01:28:00.000
1039,order_creates,1,2018-04-19 01:29:00.000
1040,session_count,591,2018-04-19 01:29:00.000
1041,sys_wkld,14,2018-04-19 01:29:00.000
1042,request_count,1150,2018-04-19 01:37:00.000
1043,basket_updates,120,2018-04-19 01:37:00.000
1044,basket_creates,85,2018-04-19 01:37:00.000
1045,basket_updates,91,2018-04-19 01:39:00.000
1046,basket_creates,73,2018-04-19 01:39:00.000
1047,session_count,549,2018-04-19 01:45:00.000
1048,request_count,1185,2018-04-19 01:14:00.000
1049,basket_updates,108,2018-04-19 01:14:00.000
1050,basket_creates,94,2018-04-19 01:14:00.000
1051,order_creates,0,2018-04-19 01:18:00.000
1052,session_count,655,2018-04-19 01:18:00.000
1053,sys_wkld,6,2018-04-19 01:18:00.000
1054,request_count,1185,2018-04-19 01:18:00.000
1055,basket_creates,6,2018-04-19 01:48:00.000
1056,session_count,486,2018-04-19 01:49:00.000
1057,sys_wkld,13,2018-04-19 01:49:00.000
1058,basket_updates,45,2018-04-19 01:50:00.000
1059,basket_creates,62,2018-04-19 01:50:00.000
1060,basket_updates,123,2018-04-19 01:52:00.000
1061,basket_creates,67,2018-04-19 01:52:00.000
1062,basket_updates,83,2018-04-19 01:55:00.000
1063,basket_creates,89,2018-04-19 01:55:00.000
1064,basket_updates,158,2018-04-19 00:48:00.000
1065,order_creates,1,2018-04-19 00:50:00.000
1066,session_count,517,2018-04-19 00:50:00.000
1067,sys_wkld,12,2018-04-19 00:50:00.000
1068,basket_updates,97,2018-04-19 00:55:00.000
1069,basket_creates,48,2018-04-19 00:55:00.000
1070,session_count,587,2018-04-19 01:01:00.000
1071,session_count,633,2018-04-19 01:58:00.000
1072,sys_wkld,19,2018-04-19 01:58:00.000
1073,session_count,778,2018-04-19 02:00:00.000
1074,sys_wkld,11,2018-04-19 02:00:00.000
1075,request_count,1284,2018-04-19 02:01:00.000
1076,request_count,1382,2018-04-19 02:05:00.000
1077,request_count,1145,2018-04-19 01:19:00.000
1078,request_count,1213,2018-04-19 01:20:00.000
1079,sys_wkld,17,2018-04-19 01:21:00.000
1080,basket_updates,121,2018-04-19 01:21:00.000
1081,basket_creates,76,2018-04-19 01:21:00.000
1082,session_count,663,2018-04-19 01:22:00.000
1083,sys_wkld,13,2018-04-19 01:22:00.000
1084,basket_updates,127,2018-04-19 01:22:00.000
1085,session_count,727,2018-04-19 02:06:00.000
1086,sys_wkld,11,2018-04-19 02:06:00.000
1087,sys_wkld,5,2018-04-19 01:01:00.000
1088,request_count,1261,2018-04-19 01:01:00.000
1089,basket_updates,133,2018-04-19 01:02:00.000
1090,basket_creates,141,2018-04-19 01:02:00.000
1091,basket_updates,179,2018-04-19 01:03:00.000
1092,basket_creates,107,2018-04-19 01:03:00.000
1093,session_count,522,2018-04-19 01:06:00.000
1094,sys_wkld,14,2018-04-19 01:06:00.000
1095,session_count,676,2018-04-19 02:14:00.000
1096,sys_wkld,11,2018-04-19 02:15:00.000
1097,session_count,463,2018-04-19 02:19:00.000
1098,sys_wkld,11,2018-04-19 02:19:00.000
1099,request_count,949,2018-04-19 02:20:00.000
1100,request_count,1087,2018-04-19 01:29:00.000
1101,basket_updates,132,2018-04-19 01:31:00.000
1102,basket_creates,66,2018-04-19 01:31:00.000
1103,request_count,1113,2018-04-19 01:32:00.000
1104,session_count,511,2018-04-19 01:34:00.000
1105,sys_wkld,10,2018-04-19 01:34:00.000
1106,request_count,1268,2018-04-19 01:23:00.000
1107,basket_creates,61,2018-04-19 01:26:00.000
1108,basket_updates,62,2018-04-19 01:28:00.000
