recommendation_date,site_id,recommender_name,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2022-04-25,3301,val-cent-search-realtime,6,24,0,0,0,0,0.000000
2022-04-25,2301,Real-Time-addtocart-popup,1249,12566,19,7,2,1,14.830000
2022-04-25,5002,Real-Time-addtocart-screen,129,1290,6,1,0,0,0.000000
2022-04-25,5001,ysl-fr-pdp-realtime,798,4788,35,35,1,1,41.660000
2022-04-25,3401,hr-cent-cart-realtime,10,40,1,0,0,0,0.000000
2022-04-25,3401,hr-cent-search-realtime,1,6,0,0,0,0,0.000000
2022-04-25,5002,recently-viewed,526,2759,87,19,2,2,47.760000
2022-04-25,2301,Real-Time-PDP,4814,48117,170,66,7,5,54.700000
2022-04-25,3002,mugfr-search-realtime,179,1760,12,5,1,1,87.480000
2022-04-25,5002,Real-Time-PDP,4147,41459,190,57,10,3,84.040000
2022-06-01,3901,lac-de-empty-cart-realtime,88,528,3,1,0,0,0.000000
2022-05-16,3801,lac-uk-empty-cart-realtime,130,780,2,0,0,0,0.000000
2021-02-15,114,PDP-Recommender,17938,176749,207,39,4,3,134.600000
2021-02-15,114,Search-Real-Time,477,7645,19,7,1,1,47.080000
2021-02-15,1801,PDP-RealTime,9520,47589,252,0,0,0,0.000000
2021-02-15,109,product-to-product-AddToCart,45566,135321,2215,735,165,142,5347.210000
2021-02-15,116,Search-Recommender,91515,823845,1,0,0,0,0.000000
2021-02-15,116,Empty-cart-Recommender,252,3964,9,0,0,0,0.000000
2021-02-15,117,PDP-Real-Time,644,6566,37,18,5,5,160.360000
2021-02-15,109,products-in-all-categories-Cart-Page,2067,20621,40,4,0,0,0.000000
2021-02-15,116,Add-to-cart-poup,849,8559,47,4,0,0,0.000000
2022-06-01,4601,bio-it-search-realtime,95,760,3,1,0,0,0.000000
2022-05-16,4701,bio-es-empty-cart-realtime,13,78,0,0,0,0,0.000000
2021-03-10,1801,All-Categories-Search,105,525,3,0,0,0,0.000000
2021-03-10,1801,PDP-RealTime,7131,35654,244,27,3,3,122.630000
2021-03-10,109,product-to-product-AddToCart,36328,108622,1550,450,109,93,3544.320000
2021-03-10,109,products-in-all-categories-Cart-Page,2251,22507,79,11,5,5,148.010000
2021-03-10,117,PDP-Real-Time,1023,10944,53,28,5,5,183.040000
2021-03-10,117,Search-Recommender,289,4477,19,12,2,2,93.280000
2022-06-01,109,product-to-product-PDP-Full-Predictive,976,4642,27,4,1,1,31.810000
2022-06-01,3203,cart-realtime,1734,5202,14,32,6,5,215.800000
2022-06-01,3001,mug-uk-cart-realtime,461,1844,3,1,1,1,91.540000
2022-05-04,109,product-to-product-AddToCart,1168,3463,48,17,3,3,110.330000
2022-06-01,3401,hr-cent-cart-realtime,783,3132,11,1,0,0,0.000000
2022-05-04,3002,mugfr-empty-cart-realtime,81,405,4,1,0,0,0.000000
2022-05-16,2301,Customers-also-bought-outside-PDP,7,70,0,0,0,0,0.000000
2022-05-04,5001,ysl-fr-cart-realtime,1378,5512,35,12,1,1,32.080000
2022-05-04,2401,Real-Time-outside-PDP,587,5784,31,10,2,1,15.690000
2022-05-04,3203,kie-fr-search-realtime,252,2520,23,5,2,2,88.330000
2022-05-16,3202,kie-es-empty-cart-realtime,16,96,0,0,0,0,0.000000
2022-05-04,3701,lacfr-search-realtime,163,1609,10,4,0,0,0.000000
2021-03-10,309,Einstein-Cart-Page,435,2175,21,4,3,3,55.650000
2021-03-10,116,Search-Recommender,35,489,1,0,0,0,0.000000
2021-03-10,109,product-to-product-PDP-Full-Predictive,21574,107575,693,113,22,20,634.210000
2021-03-10,114,Search-Real-Time,150,2298,7,4,1,1,22.510000
2021-03-10,114,PDP-Recommender,13794,133614,133,14,4,4,183.140000
2021-03-10,116,Add-to-cart-poup,606,6212,26,5,1,1,72.750000
2021-03-10,116,Empty-cart-Recommender,229,3639,8,6,3,3,136.190000
2021-01-15,116,Empty-cart-Recommender,258,4214,13,8,0,0,0.000000
2021-01-15,117,PDP-Real-Time,646,6815,47,27,9,9,326.540000
2021-01-15,1801,PDP-RealTime,12862,64305,352,74,9,6,269.070000
2021-01-15,116,Search-Recommender,205,2303,5,1,0,0,0.000000
2021-01-15,1801,All-Categories-Search,286,1435,7,0,0,0,0.000000
2021-01-15,109,product-to-product-AddToCart,46908,139925,2414,664,129,110,3766.470000
2021-01-15,114,PDP-Recommender,18582,183754,145,12,2,2,102.890000
2021-01-15,117,Search-Recommender,198,2981,8,3,2,2,68.030000
2021-01-15,109,products-in-all-categories-Cart-Page,2957,29554,92,17,6,6,222.920000
2021-01-15,116,Add-to-cart-poup,826,8495,45,7,2,2,44.820000
2021-01-15,309,Einstein-Cart-Page,163,815,7,5,0,0,0.000000
2021-01-15,114,Search-Real-Time,179,2860,1,1,1,1,19.730000
2021-01-15,109,product-to-product-PDP-Full-Predictive,27364,135825,926,148,27,25,784.070000
2021-02-04,109,product-to-product-AddToCart,64308,191813,3446,1189,251,198,7013.870000
2021-02-04,1801,All-Categories-Search,114,570,3,0,0,0,0.000000
2021-02-04,116,Add-to-cart-poup,1856,18742,142,25,2,2,94.420000
2021-02-04,114,Search-Real-Time,294,4711,7,3,1,1,30.180000
2021-02-04,117,PDP-Real-Time,656,6859,42,18,5,5,222.840000
2021-02-04,116,Search-Recommender,222,2581,3,1,0,0,0.000000
2021-02-04,109,products-in-all-categories-Cart-Page,6241,62371,182,22,5,4,173.030000
2021-02-04,309,Einstein-Cart-Page,194,970,4,0,0,0,0.000000
2021-02-04,109,product-to-product-PDP-Full-Predictive,37759,187815,1541,233,47,42,1469.850000
2021-02-04,117,Search-Recommender,183,2773,4,2,1,1,75.660000
2021-02-04,116,Empty-cart-Recommender,367,5936,24,14,0,0,0.000000
2021-02-04,1801,PDP-RealTime,13532,67638,415,1,0,0,0.000000
2021-01-07,114,Search-Real-Time,179,2854,1,1,0,0,0.000000
2021-01-07,109,product-to-product-PDP-Full-Predictive,33962,168832,1575,277,66,61,1799.530000
2021-01-07,116,Search-Recommender,26,377,1,0,0,0,0.000000
2021-01-07,117,Search-Recommender,159,2446,4,2,0,0,0.000000
2021-01-07,1801,PDP-RealTime,7146,35730,210,12,0,0,0.000000
2021-01-07,114,PDP-Recommender,16703,165270,176,10,4,4,161.120000
2021-01-07,117,PDP-Real-Time,408,4230,24,11,7,7,227.800000
2021-01-07,109,products-in-all-categories-Cart-Page,4984,49829,172,47,9,9,190.840000
2021-01-07,116,Add-to-cart-poup,523,5296,29,6,1,1,36.770000
2021-01-07,116,Empty-cart-Recommender,120,1914,3,2,0,0,0.000000
2021-01-07,309,Einstein-Cart-Page,198,989,2,0,0,0,0.000000
2021-01-07,109,product-to-product-AddToCart,67392,201150,2871,674,142,117,3969.840000
2021-01-07,1801,All-Categories-Search,199,1010,6,0,0,0,0.000000
2021-02-04,114,PDP-Recommender,19402,192209,212,24,4,4,157.980000
2021-01-10,114,PDP-Recommender,16833,166716,172,14,4,4,132.230000
2021-01-10,109,products-in-all-categories-Cart-Page,4286,42857,149,40,9,9,291.030000
2021-01-10,1801,All-Categories-Search,155,771,3,0,0,0,0.000000
2021-01-10,116,Empty-cart-Recommender,128,2059,7,2,0,0,0.000000
2021-01-10,116,Add-to-cart-poup,317,3237,20,6,4,3,119.860000
2021-01-10,117,Search-Recommender,189,2924,5,4,2,2,86.560000
2021-01-10,109,product-to-product-PDP-Full-Predictive,35132,174362,1867,277,50,46,1467.720000
2021-01-10,1801,PDP-RealTime,9143,45671,309,75,22,17,953.140000
2021-01-10,114,Search-Real-Time,185,2883,5,5,2,2,47.150000
2021-01-10,309,Einstein-Cart-Page,318,1590,14,2,0,0,0.000000
2021-01-10,109,product-to-product-AddToCart,63158,187938,2965,788,183,159,5237.300000
2021-01-10,116,Search-Recommender,41,512,1,0,0,0,0.000000
2021-01-10,117,PDP-Real-Time,553,7040,47,26,7,6,234.890000
2022-04-25,3701,lacfr-realtime-pdp,997,9893,26,2,0,0,0.000000
2022-04-25,3701,lacfr-cart-realtime,671,2013,6,6,0,0,0.000000
2022-04-25,3002,mugfr-pdp-realtime,1236,12113,42,3,1,1,16.670000
2022-04-25,2301,Real-Time-outside-PDP,1894,18937,194,90,17,12,130.840000
2022-04-25,3301,val-cent-cart-realtime,35,140,3,2,1,1,74.160000
2022-04-25,2401,Real-Time-recommendations-for-search,614,6085,46,11,0,0,0.000000
2022-04-25,3001,mug-uk-search-realtime,87,870,5,0,0,0,0.000000
2022-06-01,3901,lac-de-pdp-realtime,7,42,1,1,0,0,0.000000
2022-05-04,5001,ysl-fr-empty-cart-realtime,7,42,0,0,0,0,0.000000
2022-06-01,5002,Real-Time-outside-PDP,520,5200,65,29,3,3,25.970000
2022-05-04,4501,biofr-emptycart-realtime,3,28,0,0,0,0,0.000000
2022-05-16,3401,hr-cent-empty-cart-realtime,55,330,2,0,0,0,0.000000
2022-06-01,3203,kie-fr-search-realtime,365,3634,22,33,7,5,346.610000
2022-06-01,3205,kie-it-search-realtime,160,1280,7,26,0,0,0.000000
2022-06-01,4201,lac-es-pdp-realtime,1127,6750,33,2,0,0,0.000000
2022-05-16,4601,bio-it-empty-cart-realtime,5,40,0,0,0,0,0.000000
2022-05-04,3001,mug-uk-search-realtime,94,907,3,0,0,0,0.000000
2022-05-04,5001,ysl-fr-search-realtime,155,930,4,0,0,0,0.000000
2022-05-04,3301,val-cent-search-realtime,102,408,4,1,0,0,0.000000
2021-02-09,109,products-in-all-categories-Cart-Page,2980,29547,94,13,5,5,160.340000
2021-02-09,309,Einstein-Cart-Page,235,1175,8,2,0,0,0.000000
2021-02-09,116,Empty-cart-Recommender,538,8755,30,10,0,0,0.000000
2021-02-09,109,product-to-product-PDP-Full-Predictive,26648,132320,910,131,30,29,838.910000
2021-02-09,114,Search-Real-Time,361,5795,7,1,0,0,0.000000
2021-02-09,116,Search-Recommender,14243,142784,3,0,0,0,0.000000
2021-02-09,1801,PDP-RealTime,15683,78376,499,1,0,0,0.000000
2021-02-09,117,Search-Recommender,494,7827,37,19,5,5,301.760000
2021-02-09,114,PDP-Recommender,19858,196284,169,25,3,3,122.930000
2021-02-09,109,product-to-product-AddToCart,45622,135911,2324,747,174,145,5116.770000
2021-02-09,117,PDP-Real-Time,2041,21523,111,53,10,9,281.960000
2021-02-09,1801,All-Categories-Search,165,825,5,0,0,0,0.000000
2021-02-09,116,Add-to-cart-poup,2416,24898,157,19,5,5,233.450000
2022-06-01,3901,lac-de-empty-search-realtime,179,1074,6,3,1,1,47.480000
2022-06-01,3202,kie-es-cart-realtime,312,1869,4,3,0,0,0.000000
2022-06-01,3301,val-cent-pdp-realtime-good,625,3750,36,3,0,0,0.000000
2021-01-24,114,Search-Real-Time,174,2802,8,4,0,0,0.000000
2021-01-24,114,PDP-Recommender,16517,163062,206,12,5,5,178.620000
2021-01-24,116,Empty-cart-Recommender,338,5449,15,10,1,1,16.600000
2021-01-24,109,product-to-product-PDP-Full-Predictive,32730,162322,1258,220,38,36,1229.090000
2021-01-24,1801,All-Categories-Search,246,1230,6,0,0,0,0.000000
2022-06-01,4201,lac-es-search-realtime,252,1512,16,3,0,0,0.000000
2022-06-01,5002,Real-Time-recommendations-for-error,22,220,1,0,0,0,0.000000
2022-04-26,3401,hr-cent-search-realtime,12,72,0,0,0,0,0.000000
2021-01-24,117,Search-Recommender,194,2919,6,2,0,0,0.000000
2021-01-24,1801,PDP-RealTime,9961,49805,329,29,3,3,144.960000
2021-01-24,116,Add-to-cart-poup,1699,17173,117,43,12,11,469.470000
2021-01-24,116,Search-Recommender,51431,514592,4,0,0,0,0.000000
2021-01-24,109,product-to-product-AddToCart,62385,185680,3261,906,198,165,6046.580000
2021-01-24,117,PDP-Real-Time,680,7465,48,29,11,9,533.290000
2021-01-24,309,Einstein-Cart-Page,635,3175,47,12,3,3,115.860000
2021-01-24,109,products-in-all-categories-Cart-Page,4013,40123,94,15,3,3,98.530000
2021-03-04,117,Search-Recommender,842,13224,38,23,5,5,216.570000
2021-03-04,117,PDP-Real-Time,2954,29260,123,60,18,16,724.580000
2021-03-04,109,product-to-product-PDP-Full-Predictive,34213,170583,1247,319,63,57,1943.500000
2021-03-04,1801,All-Categories-Search,229,1145,6,0,0,0,0.000000
2021-03-04,109,products-in-all-categories-Cart-Page,6074,60747,201,33,9,8,259.680000
2021-03-21,116,Empty-cart-Recommender,201,3170,12,3,0,0,0.000000
2021-03-21,1801,PDP-RealTime,12643,63211,377,57,8,8,323.410000
2021-03-21,117,PDP-Real-Time,1098,11132,58,24,8,8,306.220000
2021-03-21,114,PDP-Recommender,17944,174091,117,5,0,0,0.000000
2021-03-21,1801,All-Categories-Search,197,985,3,0,0,0,0.000000
2021-03-21,109,products-in-all-categories-Cart-Page,2753,27523,96,16,5,5,150.170000
2021-03-21,114,Search-Real-Time,198,3114,8,2,1,1,29.610000
2021-03-21,116,Search-Recommender,28,384,0,0,0,0,0.000000
2021-03-21,117,Search-Recommender,357,5588,21,13,3,3,180.940000
2021-03-21,109,product-to-product-PDP-Full-Predictive,24799,123573,987,166,31,30,1087.990000
2021-03-21,109,product-to-product-AddToCart,43684,130703,2279,590,149,120,4953.020000
2021-03-04,116,Add-to-cart-poup,1704,17281,97,37,5,5,167.960000
2021-03-04,309,Einstein-Cart-Page,393,1963,21,4,1,1,27.680000
2021-03-04,114,PDP-Recommender,14900,145021,117,7,4,3,80.940000
2021-03-04,116,Empty-cart-Recommender,802,13064,31,8,0,0,0.000000
2021-03-04,116,Search-Recommender,45,593,1,0,0,0,0.000000
2021-03-04,109,product-to-product-AddToCart,76525,229182,3855,1642,431,351,12935.050000
2021-03-04,114,Search-Real-Time,167,2605,5,3,0,0,0.000000
2021-03-04,1801,PDP-RealTime,12081,60414,245,2,1,1,61.730000
2021-03-21,116,Add-to-cart-poup,798,8061,59,15,3,3,90.480000
2021-03-21,309,Einstein-Cart-Page,355,1775,7,4,2,2,58.610000
2021-02-17,116,Empty-cart-Recommender,175,2850,7,1,0,0,0.000000
2021-03-26,116,Add-to-cart-poup,677,6804,46,7,2,2,17.950000
2021-03-26,117,PDP-Real-Time,1384,13620,61,38,9,9,358.630000
2021-03-26,116,Empty-cart-Recommender,183,2926,14,4,1,1,25.010000
2021-03-29,109,products-in-all-categories-Cart-Page,2336,23327,68,6,0,0,0.000000
2021-03-29,109,product-to-product-AddToCart,39257,117486,1805,446,93,85,2661.100000
2021-03-29,109,product-to-product-PDP-Full-Predictive,22383,111597,750,113,17,15,496.910000
2021-03-31,116,Search-Recommender,44,665,0,0,0,0,0.000000
2021-03-31,116,Empty-cart-Recommender,153,2407,3,1,0,0,0.000000
2021-03-31,1801,All-Categories-Search,136,685,3,0,0,0,0.000000
2021-03-31,117,PDP-Real-Time,1642,17144,103,48,15,15,743.870000
2021-03-31,116,Add-to-cart-poup,518,5217,26,6,1,1,50.740000
2022-06-01,3002,mugfr-search-realtime,181,1810,3,1,0,0,0.000000
2022-06-01,109,products-in-all-categories-Cart-Page,2,20,0,0,0,0,0.000000
2022-04-26,5001,ysl-fr-search-realtime,21,126,0,0,0,0,0.000000
2022-06-01,2301,Real-Time-outside-PDP,1869,18661,148,82,14,9,81.360000
2022-06-01,3203,realtime-pdp,1329,13170,68,90,6,6,215.770000
2022-06-01,4701,bio-es-search-realtime,38,228,3,2,1,1,43.790000
2022-06-01,2501,kie-uk-search-realtime,393,2354,20,14,2,2,245.740000
2022-06-21,4701,bio-es-cart-realtime,108,648,4,1,0,0,0.000000
2021-02-27,109,products-in-all-categories-Cart-Page,8719,86896,335,50,7,7,187.780000
2021-02-27,109,product-to-product-PDP-Full-Predictive,35509,176509,1279,295,61,55,1749.870000
2021-02-27,117,Search-Recommender,128,1913,13,4,0,0,0.000000
2021-02-27,1801,All-Categories-Search,84,425,1,0,0,0,0.000000
2021-03-16,117,Search-Recommender,367,5831,15,8,1,1,21.820000
2021-03-16,1801,All-Categories-Search,137,685,2,2,0,0,0.000000
2021-03-16,109,product-to-product-PDP-Full-Predictive,27475,137028,940,144,28,25,878.190000
2021-03-16,116,Search-Recommender,44,672,3,1,0,0,0.000000
2021-03-16,109,products-in-all-categories-Cart-Page,4306,43056,89,18,5,5,79.620000
2021-03-16,309,Einstein-Cart-Page,251,1255,10,2,0,0,0.000000
2021-03-16,1801,PDP-RealTime,9173,45865,211,28,4,4,223.300000
2021-03-16,109,product-to-product-AddToCart,46460,139110,2200,721,128,109,3750.850000
2021-03-16,116,Empty-cart-Recommender,182,2980,6,10,9,9,1062.790000
2021-03-16,117,PDP-Real-Time,757,7755,49,25,3,3,111.450000
2021-03-16,114,PDP-Recommender,12138,117518,82,11,2,2,43.020000
2021-03-16,114,Search-Real-Time,190,2997,8,8,0,0,0.000000
2021-03-16,116,Add-to-cart-poup,798,8304,48,29,5,5,113.760000
2021-03-22,117,PDP-Real-Time,1465,14136,61,33,5,5,211.690000
2021-03-22,309,Einstein-Cart-Page,252,1259,5,1,1,1,27.290000
2021-03-22,1801,All-Categories-Search,206,1035,5,0,0,0,0.000000
2021-03-22,114,Search-Real-Time,254,3945,5,3,1,1,37.980000
2021-03-22,116,Add-to-cart-poup,1079,10880,60,13,6,6,234.350000
2021-03-22,109,products-in-all-categories-Cart-Page,2098,20972,57,8,1,1,15.560000
2021-03-22,109,product-to-product-AddToCart,36666,109753,1805,474,125,105,4162.140000
2021-03-22,116,Search-Recommender,54,852,0,0,0,0,0.000000
2021-03-22,114,PDP-Recommender,17545,170649,123,16,3,3,143.290000
2021-03-22,1801,PDP-RealTime,10756,53778,338,52,7,7,360.150000
2021-03-22,109,product-to-product-PDP-Full-Predictive,20285,101081,767,143,33,29,1126.180000
2021-03-22,116,Empty-cart-Recommender,287,4545,19,7,0,0,0.000000
2021-03-22,117,Search-Recommender,424,6463,31,9,5,5,257.480000
2021-03-27,309,Einstein-Cart-Page,355,1775,13,4,3,3,104.260000
2021-03-27,116,Empty-cart-Recommender,168,2701,13,5,0,0,0.000000
2021-03-27,109,products-in-all-categories-Cart-Page,4557,45554,138,40,14,13,487.970000
2021-03-27,114,Search-Real-Time,154,2391,5,3,2,2,65.670000
2021-03-27,114,PDP-Recommender,15053,146140,118,11,1,1,54.590000
2021-03-27,117,PDP-Real-Time,1004,10325,58,25,9,8,312.260000
2021-03-27,109,product-to-product-AddToCart,52081,155830,2801,820,215,176,6352.070000
2021-03-27,109,product-to-product-PDP-Full-Predictive,26207,130571,1073,216,67,58,2072.840000
2021-03-27,116,Search-Recommender,19,283,2,0,0,0,0.000000
2021-03-27,117,Search-Recommender,340,5386,20,7,2,2,60.500000
2021-03-27,1801,All-Categories-Search,151,755,3,1,0,0,0.000000
2021-03-27,116,Add-to-cart-poup,575,6301,31,4,0,0,0.000000
2021-03-27,1801,PDP-RealTime,10028,50138,318,32,4,4,191.470000
2021-03-29,116,Search-Recommender,31,449,0,0,0,0,0.000000
2021-03-29,116,Empty-cart-Recommender,151,2418,7,1,0,0,0.000000
2021-03-29,309,Einstein-Cart-Page,211,1055,8,2,0,0,0.000000
2021-03-29,116,Add-to-cart-poup,541,5400,40,4,0,0,0.000000
2021-03-29,117,PDP-Real-Time,780,8052,32,15,7,7,299.520000
2021-03-29,1801,All-Categories-Search,141,710,2,0,0,0,0.000000
2021-03-29,117,Search-Recommender,299,4746,17,7,0,0,0.000000
2021-03-29,1801,PDP-RealTime,7722,38570,206,22,4,4,166.570000
2021-03-29,114,Search-Real-Time,135,2049,3,1,0,0,0.000000
2021-03-29,114,PDP-Recommender,12541,121493,81,6,2,2,41.400000
2021-03-30,116,Search-Recommender,29,476,0,0,0,0,0.000000
2021-03-30,116,Add-to-cart-poup,642,6464,57,7,0,0,0.000000
2021-03-30,1801,All-Categories-Search,152,765,3,0,0,0,0.000000
2021-03-30,117,PDP-Real-Time,481,5006,26,15,4,2,178.820000
2021-03-30,117,Search-Recommender,201,3119,14,4,1,1,33.620000
2021-03-30,116,Empty-cart-Recommender,187,3043,12,3,1,1,83.240000
2021-03-30,1801,PDP-RealTime,7553,37693,224,25,3,3,208.400000
2021-03-30,114,PDP-Recommender,11918,115418,61,5,2,2,58.880000
2022-06-01,4401,lac-it-search-realtime,384,3072,27,5,3,3,325.380000
2022-06-01,109,product-to-product-AddToCart,2867,8233,98,35,3,3,76.850000
2022-06-01,4801,gac-cent-search-realtime,216,1296,17,6,3,2,118.110000
2022-06-01,2301,Real-Time-addtocart-popup,985,9902,8,1,0,0,0.000000
2022-06-01,5001,ysl-fr-search-realtime,151,906,6,1,1,1,29.570000
2022-04-26,3701,lacfr-empty-cart-realtime,23,230,0,0,0,0,0.000000
2022-04-26,2401,products-in-all-categories-two,11,110,0,0,0,0,0.000000
2022-06-01,2501,kie-uk-pdp-realtime,2404,14412,66,120,12,11,558.520000
2022-04-26,109,products-in-all-categories-Cart-Page,3,27,0,0,0,0,0.000000
2021-02-21,309,Einstein-Cart-Page,328,1640,14,10,0,0,0.000000
2021-02-21,116,Search-Recommender,12671,126819,3,0,0,0,0.000000
2021-02-21,1801,PDP-RealTime,11596,57974,329,0,0,0,0.000000
2021-02-21,109,product-to-product-AddToCart,67788,202500,4052,1418,321,251,8535.890000
2021-02-21,1801,All-Categories-Search,209,1050,4,0,0,0,0.000000
2021-02-21,116,Add-to-cart-poup,466,4707,25,0,0,0,0.000000
2021-02-21,109,product-to-product-PDP-Full-Predictive,35827,178146,1488,309,73,66,1797.000000
2021-02-21,114,PDP-Recommender,15922,155891,195,31,5,4,348.430000
2021-02-21,109,products-in-all-categories-Cart-Page,6366,63643,238,32,13,12,280.870000
2021-02-21,114,Search-Real-Time,368,5930,7,4,2,2,74.040000
2021-02-21,117,PDP-Real-Time,642,6620,40,21,7,6,299.950000
2021-02-21,117,Search-Recommender,298,4356,9,5,0,0,0.000000
2021-02-21,116,Empty-cart-Recommender,137,2182,9,0,0,0,0.000000
2021-03-12,109,products-in-all-categories-Cart-Page,2019,20187,64,18,4,4,233.140000
2021-03-12,1801,PDP-RealTime,8716,43535,195,18,2,2,94.140000
2021-03-12,116,Empty-cart-Recommender,521,8545,22,11,3,3,243.200000
2021-03-12,309,Einstein-Cart-Page,620,3100,32,10,3,3,70.740000
2021-03-12,114,Search-Real-Time,174,2746,4,2,0,0,0.000000
2021-03-12,116,Add-to-cart-poup,2728,27723,157,93,23,23,1914.620000
2021-03-12,114,PDP-Recommender,13441,129765,101,5,1,1,19.460000
2021-03-12,117,PDP-Real-Time,18970,186537,918,756,225,122,13600.710000
2021-03-12,117,Search-Recommender,6198,99756,648,644,244,124,14937.070000
2021-03-12,109,product-to-product-AddToCart,32733,97994,1527,392,82,75,2777.140000
2021-03-12,116,Search-Recommender,55,817,2,1,0,0,0.000000
2021-03-12,1801,All-Categories-Search,100,500,0,0,0,0,0.000000
2021-03-12,109,product-to-product-PDP-Full-Predictive,19940,99381,637,78,17,16,471.990000
2022-04-26,3002,mugfr-cart-realtime,118,472,0,0,0,0,0.000000
2022-04-26,5002,Real-Time-recommendations-for-error,3,30,0,0,0,0,0.000000
2022-04-26,3203,empty-cart-realtime,24,144,1,0,0,0,0.000000
2021-02-27,109,product-to-product-AddToCart,70092,209223,3986,1611,243,204,7376.000000
2021-02-27,114,PDP-Recommender,6819,66664,55,3,0,0,0.000000
2021-02-27,116,Add-to-cart-poup,2467,24697,165,43,6,6,233.390000
2021-02-27,309,Einstein-Cart-Page,615,3074,25,8,1,1,20.680000
2021-02-27,116,Search-Recommender,96,1462,3,0,0,0,0.000000
2021-02-17,1801,All-Categories-Search,123,615,0,0,0,0,0.000000
2021-02-17,109,product-to-product-AddToCart,55750,166385,2937,957,235,193,7362.360000
2021-02-17,117,PDP-Real-Time,657,6786,50,21,3,3,164.900000
2021-02-27,114,Search-Real-Time,90,1425,2,0,0,0,0.000000
2021-02-27,117,PDP-Real-Time,397,4013,37,26,7,6,294.610000
2021-02-27,1801,PDP-RealTime,2905,14520,82,0,0,0,0.000000
2021-02-27,116,Empty-cart-Recommender,580,9322,39,13,7,7,274.060000
2022-04-26,4501,biofr-emptycart-realtime,3,28,0,0,0,0,0.000000
2022-04-26,5001,ysl-fr-empty-cart-realtime,6,36,0,0,0,0,0.000000
2022-05-06,3801,lac-uk-search-realtime,473,2836,12,2,1,1,34.240000
2022-05-06,5002,Real-Time-addtocart-screen,610,6100,52,20,6,4,55.240000
