recommendation_date,site_id,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2020-03-16,112,30468,199456,1852,610,209,167,6100.990000
2020-03-16,121,1,3,0,0,0,0,0.000000
2020-03-16,109,38705,150618,2003,522,132,110,3713.990000
2020-02-22,109,76264,298628,4505,1083,183,142,4904.090000
2020-02-22,302,5889,19918,289,37,7,7,162.030000
2020-02-23,106,5079,16211,456,36,4,4,111.440000
2020-02-23,121,1404,4944,77,16,3,3,67.200000
2020-02-23,309,126,630,4,1,1,1,9.240000
2020-02-23,302,5777,19866,271,37,11,11,303.110000
2020-03-18,112,32249,207789,1989,769,303,234,9855.510000
2020-03-12,109,34999,135243,1824,430,84,71,2186.740000
2020-03-12,309,191,953,8,5,1,1,12.930000
2020-02-20,109,98159,385288,5905,1589,294,221,7693.090000
2020-02-17,302,5248,17784,228,39,5,4,95.260000
2020-02-17,109,51660,199692,2925,488,107,82,2940.870000
2020-02-17,121,1597,5520,112,11,4,1,73.250000
2020-02-17,106,2643,8494,139,14,4,4,120.750000
2020-02-17,112,27425,184695,1870,393,119,91,3604.480000
2020-02-17,309,65,325,4,0,0,0,0.000000
2020-02-20,112,25442,171955,1767,331,76,65,2276.650000
2020-02-20,121,1474,5145,100,5,0,0,0.000000
2020-02-20,309,184,918,2,1,0,0,0.000000
2020-02-20,106,3544,11212,183,11,2,2,35.180000
2020-02-20,302,4905,16674,191,37,12,11,262.170000
2020-03-12,117,195,2098,8,1,0,0,0.000000
2020-03-12,116,209,2076,4,0,0,0,0.000000
2020-03-12,112,27922,186940,1699,426,140,107,4286.720000
2020-03-18,121,2367,8487,171,37,1,1,33.780000
2020-03-18,109,50071,193605,2630,830,198,162,5536.260000
2020-03-18,114,4662,47023,92,2,1,1,36.850000
2020-02-22,121,1337,4581,76,14,3,3,66.960000
2020-02-22,309,87,435,2,0,0,0,0.000000
2020-02-22,106,5090,16165,413,39,4,3,145.890000
2020-02-22,112,30578,204265,2259,428,109,82,3432.200000
2020-03-18,116,2925,29502,37,12,0,0,0.000000
2020-03-18,309,689,3441,18,7,1,1,20.030000
2020-03-18,117,3900,38937,71,24,3,3,95.850000
2020-03-19,112,33215,213502,2075,739,277,235,7866.500000
2020-03-19,114,3545,35874,40,6,0,0,0.000000
2020-03-19,309,742,3707,20,6,3,3,66.980000
2020-03-19,109,51810,200871,2685,899,219,183,6248.230000
2020-03-19,121,3160,11340,203,48,5,4,91.440000
2020-03-19,116,2216,22479,37,15,2,2,44.620000
2020-03-19,117,3605,36152,49,9,2,2,97.070000
2020-03-23,109,64000,248979,3409,1123,294,230,8928.700000
2020-03-23,114,4549,45936,108,9,0,0,0.000000
2020-03-23,309,880,4399,18,5,2,2,59.120000
2020-03-23,121,3005,10428,208,59,5,3,91.640000
2020-03-23,116,3921,38937,215,7,1,1,29.060000
2020-03-23,112,37738,242438,2324,929,346,279,9828.450000
2020-03-23,117,3146,30084,68,19,4,3,151.410000
2020-03-25,309,1197,5983,46,7,4,4,97.390000
2020-03-25,117,3084,30911,49,12,1,1,28.590000
2020-03-25,114,4953,49883,97,7,0,0,0.000000
2020-03-25,121,2721,9522,174,35,6,4,140.900000
2020-03-25,112,46782,300568,2984,1081,416,334,11982.420000
2020-03-25,109,82320,321102,4632,1519,406,322,11229.290000
2020-03-21,114,6718,68053,124,17,5,5,153.030000
2020-03-21,117,11691,116160,296,135,42,41,2997.380000
2020-03-21,112,38343,246416,2489,851,323,247,9291.890000
2020-03-21,116,4297,41717,184,14,2,2,138.580000
2020-03-21,121,2699,9387,182,39,2,2,73.100000
2020-03-21,309,702,3510,20,7,0,0,0.000000
2020-02-02,109,61427,237020,3730,539,122,90,3577.960000
2020-02-02,121,2214,8097,117,21,3,3,68.220000
2020-02-02,112,33758,227603,2415,458,121,103,3857.100000
2020-02-02,106,4080,12793,166,23,0,0,0.000000
2020-02-02,302,6690,23019,276,54,16,11,356.100000
2020-03-21,109,70084,274237,3656,1224,297,242,8470.730000
2020-02-27,112,27870,185180,1931,480,136,105,4301.910000
2020-02-27,109,65513,248703,3699,862,192,155,5574.610000
2020-02-27,302,2,6,1,0,0,0,0.000000
2020-02-27,106,2,6,0,0,0,0,0.000000
2020-02-27,121,1,3,0,0,0,0,0.000000
2020-02-27,309,81,405,3,0,0,0,0.000000
2020-03-25,116,4195,41844,204,22,4,4,307.830000
2020-02-29,109,64296,243411,3802,999,264,214,8053.970000
2020-02-29,302,3,9,0,0,0,0,0.000000
2020-02-29,112,57885,374137,4232,1365,299,236,8968.610000
2020-02-29,106,1,3,0,0,0,0,0.000000
2020-02-29,309,79,395,0,0,0,0,0.000000
2020-03-29,112,78355,503639,5589,1940,604,478,17458.770000
2020-03-29,309,1167,5835,61,18,4,4,96.590000
2020-03-29,116,4572,44919,237,21,7,6,325.100000
2020-03-29,114,7835,77480,103,2,1,1,47.470000
2020-03-29,117,3723,37296,90,21,8,8,262.290000
2020-03-29,121,5006,17148,353,52,5,4,165.660000
2020-03-29,109,137419,518954,6936,2088,617,474,17616.120000
2020-03-30,116,2548,25605,48,10,4,4,400.530000
2020-03-30,121,5279,18873,289,100,15,10,422.990000
2020-03-30,117,5384,53956,166,61,21,19,753.730000
2020-03-30,109,126934,466592,4896,1306,354,273,9845.580000
2020-03-30,114,7230,72415,73,8,1,1,43.540000
2020-03-30,112,63664,409080,4314,1597,530,430,14765.680000
2020-03-30,309,1207,6034,57,27,8,7,226.630000
2020-03-26,114,3920,39616,50,7,0,0,0.000000
2020-03-26,121,3111,11212,185,69,6,4,140.590000
2020-03-26,117,3496,34946,66,13,7,7,272.140000
2020-03-26,116,4032,39945,215,17,6,6,154.550000
2020-03-26,109,82811,322997,4587,1518,387,291,10719.600000
2020-03-26,112,46714,300206,3090,1140,386,317,11352.710000
2020-03-26,309,1191,5952,46,14,3,2,68.490000
2020-03-10,112,31872,210529,2093,553,167,132,5223.780000
2020-03-10,309,268,1337,17,3,0,0,0.000000
2020-03-10,109,45289,176477,2559,543,103,84,3112.090000
2020-03-27,114,3926,39362,52,7,1,1,33.610000
2020-03-27,121,3354,12315,190,63,10,8,216.770000
2020-03-27,309,1459,7295,58,20,2,2,69.990000
2020-03-27,112,50732,325685,3532,1261,473,363,12914.950000
2020-03-27,109,116593,459563,6836,2352,614,484,17566.660000
2020-03-27,117,3619,35978,94,32,8,8,216.110000
2020-03-27,116,2633,26481,82,20,1,1,16.000000
2020-04-06,114,9949,101279,137,41,9,8,308.030000
2020-03-06,302,1,3,0,0,0,0,0.000000
2020-03-06,112,29350,194295,1932,406,102,82,3259.110000
2020-03-06,106,1,3,0,0,0,0,0.000000
2020-03-06,109,59475,228255,3506,937,200,154,5920.810000
2020-03-06,309,170,850,6,2,0,0,0.000000
2020-04-06,109,107410,418418,5891,1859,473,368,13922.390000
2020-04-06,116,4135,41039,190,8,1,1,67.890000
2020-04-06,112,89730,584386,6461,2120,662,529,18597.950000
2020-04-06,309,2127,10632,105,42,13,11,325.390000
2020-04-06,121,5443,20001,433,140,13,9,359.550000
2020-04-06,117,4140,41482,90,26,7,7,371.200000
2020-04-07,109,113617,440859,6148,1941,456,372,13457.510000
2020-04-07,121,4784,17385,350,90,3,3,64.380000
2020-04-07,116,2997,29983,81,25,6,6,283.660000
2020-04-07,112,78427,504974,5619,1968,617,476,18001.420000
2020-04-07,309,3990,19941,229,73,22,22,562.980000
2020-04-07,117,4301,43069,87,30,12,11,359.030000
2020-04-07,114,8257,83198,176,35,11,10,376.670000
2020-04-10,112,75942,497595,5586,1647,507,415,14990.220000
2020-04-10,121,5198,18750,335,79,12,10,324.900000
2020-04-10,117,4746,47237,79,21,11,11,331.830000
2020-04-10,309,672,3358,25,5,4,4,63.810000
2020-04-10,109,165964,629000,7102,2052,519,425,15408.810000
2020-04-10,114,8035,80760,142,22,5,5,114.310000
2020-04-10,116,42896,395391,632,183,40,35,1041.940000
2020-04-14,116,5818,58810,95,29,12,11,345.810000
2020-04-14,109,110772,418188,5361,1652,361,284,10471.960000
2020-04-14,114,6440,64862,112,14,3,3,69.470000
2020-04-14,309,1382,6900,79,15,3,3,53.150000
2020-04-14,121,4879,17676,343,112,21,11,387.260000
2020-02-13,109,57145,223541,3167,516,77,60,2399.680000
2020-02-13,302,6223,22005,270,51,9,9,194.870000
2020-02-13,106,3627,11467,218,22,1,1,9.430000
2020-02-13,112,26923,181905,1882,373,78,62,2555.860000
2020-02-13,309,227,1133,9,3,1,1,16.060000
2020-02-13,121,1423,5136,90,23,3,3,81.910000
2020-04-04,309,2302,11501,131,35,7,6,152.290000
2020-04-04,112,73537,475745,5442,1836,547,439,15621.920000
2020-04-04,114,4959,50112,54,7,0,0,0.000000
2020-04-04,117,4315,43323,105,23,12,9,447.480000
2020-02-21,106,6964,21963,408,29,3,3,52.580000
2020-02-21,121,1213,4233,56,12,2,2,30.530000
2020-02-10,309,134,669,3,3,0,0,0.000000
2020-02-10,106,3994,13126,216,30,7,6,205.590000
2020-02-10,121,1670,5982,75,15,1,1,14.230000
2020-02-10,112,29553,198161,1978,380,93,71,2966.790000
2020-02-10,302,6205,22500,300,70,17,15,365.980000
2020-02-10,109,56570,219081,2999,482,71,62,2162.590000
2020-02-21,302,6047,20199,273,32,6,6,137.720000
2020-02-21,112,27758,191164,1935,352,86,70,2675.290000
2020-02-21,109,90580,352781,5803,1285,215,167,5811.140000
2020-02-21,309,126,630,2,0,0,0,0.000000
2020-04-04,121,5055,18519,319,87,6,5,183.870000
2020-02-04,112,31387,212988,2110,396,98,85,2952.380000
2020-02-04,106,3406,10804,219,14,3,3,51.760000
2020-02-04,309,165,825,1,1,1,1,37.680000
2019-12-29,112,46412,458340,4130,780,169,126,4947.813651
2020-01-15,112,27157,181445,1962,414,112,88,3202.837295
2020-01-16,112,28141,187105,1804,391,111,84,3025.300290
2020-01-19,112,39539,266328,2862,524,118,96,3363.593810
2020-02-04,121,2190,8475,80,24,5,4,87.850000
2020-02-04,109,73070,285564,4069,802,141,114,4006.600000
2020-01-06,112,29555,294810,2390,457,104,84,2867.899688
2020-02-04,302,5255,18153,149,31,4,4,93.350000
2020-04-04,109,113738,447938,6379,1990,521,402,15281.010000
2019-12-29,121,0,0,2,0,0,0,0.000000
2020-04-04,116,2375,23813,56,5,2,2,30.550000
2020-04-14,112,86605,563758,6441,2130,651,507,18772.810000
2020-04-14,117,6846,68598,196,61,14,13,522.120000
2020-02-25,309,84,420,2,0,0,0,0.000000
2020-01-18,109,65314,250924,3922,449,83,68,2440.434459
2020-01-06,1801,0,0,1,0,0,0,0.000000
2020-02-25,109,48680,187883,2679,521,97,79,2918.510000
2020-02-25,106,3161,10091,156,10,2,1,34.400000
2020-02-25,121,1665,5910,103,27,7,4,213.210000
2020-02-25,112,27288,179491,1828,426,117,92,3512.220000
2020-02-25,302,6179,20802,279,35,11,10,217.690000
2020-04-17,309,964,4818,45,16,2,2,49.250000
2020-04-17,116,8305,73040,201,19,5,4,353.800000
2020-04-17,121,5258,18854,298,51,6,6,163.430000
2020-04-17,109,120856,463933,6277,1689,321,258,10208.950000
2020-04-17,117,5744,57157,179,59,21,17,847.800000
2020-03-17,109,43653,169730,2265,745,178,143,5148.660000
2020-03-17,112,30354,196028,1913,652,244,196,7847.010000
2020-03-17,121,79,267,1,0,0,0,0.000000
2020-03-03,309,162,805,7,1,1,1,24.260000
2020-03-03,112,36749,241288,2442,544,118,102,3540.280000
2020-03-03,106,1,3,0,0,0,0,0.000000
2020-03-01,112,47354,313382,3159,940,203,159,6444.700000
2020-03-01,302,1,3,0,0,0,0,0.000000
2020-02-28,109,60572,230137,3380,842,230,185,7116.810000
2020-02-28,302,1,3,0,0,0,0,0.000000
2020-03-01,109,72873,272909,4372,1216,330,246,9374.470000
2020-03-01,309,280,1392,8,4,0,0,0.000000
2020-03-01,106,1,3,0,0,0,0,0.000000
2020-03-17,114,5018,50790,92,17,1,1,19.900000
2020-03-17,309,580,2885,16,6,3,3,36.980000
2020-01-02,109,68355,676705,6447,689,96,69,2746.340029
2020-02-28,309,89,443,7,3,1,1,18.620000
2020-02-28,112,60756,393816,4195,1644,354,281,11338.380000
2019-09-22,112,49888,498775,3979,1198,302,211,8282.231654
2019-09-11,112,29069,290412,2315,569,166,116,1928.150497
2019-12-02,114,0,0,29,0,0,0,0.000000
2020-03-03,109,57983,225021,3229,765,175,149,5218.190000
2019-11-29,116,0,0,1,0,0,0,0.000000
2019-12-18,121,0,0,2,0,0,0,0.000000
2019-10-23,109,77497,771881,5123,729,93,62,2676.700085
2019-12-20,112,36554,350736,2990,711,154,111,4485.775206
2020-01-08,114,0,0,3,0,0,0,0.000000
2020-01-11,109,69315,685857,5976,820,141,102,3884.059887
2020-01-04,112,30478,304228,2769,461,115,96,3208.347265
2020-01-14,109,62699,271575,3553,541,82,66,2695.710297
2019-12-13,112,41460,412065,3298,856,280,214,8146.422919
2019-10-27,109,93403,896036,6382,730,117,87,3666.510074
2019-11-27,109,229110,2249112,18937,6671,1434,976,40626.124770
2020-01-03,114,0,0,1,0,0,0,0.000000
2019-11-23,109,87523,843830,0,0,0,0,0.000000
2020-04-17,112,85994,563024,6226,2132,624,473,18531.370000
2020-04-17,114,7475,75090,108,6,2,2,61.200000
2020-04-19,117,5719,57239,177,41,13,13,478.270000
2020-04-19,121,5911,21051,428,86,15,13,431.040000
2020-04-19,112,98388,642618,7632,2319,733,565,21441.080000
2020-01-29,109,64185,249066,3603,493,98,87,2884.520000
2020-01-29,112,26324,179938,1789,369,111,85,3364.210000
2020-04-19,116,7264,72718,207,25,7,6,230.160000
2020-04-19,309,2569,12841,114,29,5,5,105.160000
2020-04-19,109,110550,418983,6006,1494,345,280,10535.890000
2020-04-19,114,6668,67199,103,17,3,3,94.160000
2020-03-04,309,89,445,2,0,0,0,0.000000
2020-03-04,112,32285,211076,2080,540,151,121,4947.220000
2020-03-04,109,64208,249665,3473,780,143,121,4050.670000
2020-04-20,121,8168,28974,528,78,8,8,169.790000
2020-03-07,309,332,1652,22,9,2,2,36.890000
2020-03-07,109,58129,222945,3359,859,224,168,5941.710000
2020-03-07,112,31303,205926,2144,538,130,108,3983.010000
2020-04-20,309,927,4628,27,6,2,2,35.590000
2020-04-20,109,171466,617705,5819,1291,303,246,9245.350000
2019-09-09,112,35808,357332,2762,615,150,112,1659.276095
2019-11-29,109,450009,4489474,40763,14565,4442,2987,125529.827906
2019-10-12,109,74852,746776,6120,505,81,61,2148.122657
2020-04-20,114,16352,163297,287,20,5,5,191.300000
2019-11-07,112,30724,304517,2415,531,96,70,2669.421786
2019-11-18,109,69973,669167,5704,711,88,59,2508.897806
2019-09-12,112,13281,132794,1013,243,64,52,673.452582
2020-04-20,117,5914,59331,172,56,13,11,540.110000
2020-01-01,112,39790,391791,3470,708,158,130,4531.454510
2019-12-27,112,57323,558829,4499,964,225,165,6399.754638
2020-03-08,109,71527,273738,4108,1030,243,192,6446.260000
2020-02-14,106,3652,11641,231,38,8,7,176.090000
2020-02-14,109,47991,187473,2498,528,85,70,2572.600000
2019-09-06,109,66003,658966,4849,830,165,109,2162.495712
2020-02-14,112,22241,149139,1522,369,85,62,2498.400000
2020-02-14,121,1902,6789,159,34,6,4,141.290000
2020-02-14,309,153,759,2,2,1,1,21.060000
2020-02-14,302,8010,28992,415,70,26,21,500.250000
2020-03-08,309,649,3244,51,23,7,5,226.830000
2020-03-08,112,38685,253821,2674,616,151,126,4657.350000
2019-10-28,112,49624,491538,3182,783,164,128,4923.889836
2019-10-18,109,92417,922308,5069,638,86,58,2477.459900
2019-12-24,112,24741,240385,1830,316,54,46,1729.763694
2019-10-16,109,220541,2198838,8085,1036,151,111,4854.493770
2019-11-03,112,41223,412147,3527,694,128,99,3945.787912
2019-09-05,112,29043,290434,2221,455,104,69,1331.077496
2019-11-19,112,37231,366212,3109,651,113,87,3370.170462
2019-09-18,109,104623,1044289,8197,2262,549,351,14475.539183
2019-10-08,109,68625,684461,4527,544,98,71,3017.975662
2019-11-21,109,66539,639613,0,0,0,0,0.000000
2019-10-24,109,71870,696870,4595,577,76,61,2296.450046
2019-10-09,112,31563,314320,2297,509,128,102,3478.883850
2019-09-16,109,61527,614065,4403,590,81,61,2259.976480
2020-01-13,112,29465,294471,2456,546,156,121,4608.083296
2019-10-20,112,41381,412906,3230,631,151,122,4360.631104
2019-11-15,109,72090,687937,5248,565,91,71,2672.211797
2019-10-13,112,38208,382024,2951,576,149,110,4386.959526
2019-11-25,112,78836,770662,0,0,0,0,0.000000
2019-09-17,109,84261,841048,6412,1344,247,187,7553.141270
2019-11-02,109,66449,636530,5457,688,102,71,3162.683484
2019-09-22,109,123986,1238694,10517,2348,518,342,13299.673437
2019-09-11,109,65681,655481,4853,681,121,86,1625.455793
2019-10-23,112,40153,398446,2968,742,171,127,4830.124745
2020-01-04,109,79996,787495,6830,868,142,106,3929.886838
2019-11-27,112,78120,754919,3610,1496,342,253,9788.972690
2019-09-15,112,30655,306544,2547,550,131,98,3509.034559
2019-10-21,112,39474,394359,2893,675,158,116,4634.206905
2019-11-14,114,53,109,0,0,0,0,0.000000
2019-12-08,109,88256,876311,7816,789,153,101,4085.241707
2019-09-25,109,80402,802852,6339,713,114,74,3217.408030
2019-12-07,112,43249,395316,3550,669,181,134,5880.704836
2019-10-11,109,68523,683838,4796,526,77,65,2432.674600
2019-10-29,109,93256,897552,6350,693,82,64,2438.292402
2019-11-28,109,392487,3913079,35684,13163,3363,2265,97063.525491
2020-01-05,109,86550,850882,7693,1074,175,127,4840.143237
2019-12-14,112,43041,426824,3723,880,281,210,8416.239964
2019-11-13,109,68493,657228,5275,703,78,64,2239.339000
2019-11-20,109,63327,609019,0,0,0,0,0.000000
2019-09-20,109,121907,1217107,10644,2722,476,323,12220.884845
2020-01-17,109,64538,248976,3631,488,77,67,2218.455417
2019-10-26,109,82182,788052,5389,648,103,74,3593.856409
2019-09-17,112,37386,373747,2849,781,209,155,5430.819784
2019-09-30,112,39617,395854,3086,711,175,134,4698.438442
2019-12-03,109,73592,732122,5184,526,78,62,1950.736524
2019-09-13,112,3264,32640,289,34,1,1,35.694602
2019-11-02,112,37125,371078,3151,646,126,94,3779.773893
2020-02-18,309,90,450,0,0,0,0,0.000000
2019-09-15,109,78089,779105,6205,783,98,76,3010.833225
2019-11-16,109,69977,668795,5779,631,88,61,2654.076240
2019-09-04,112,27331,273258,2105,486,116,86,1348.608180
2019-10-21,109,78726,784139,4997,650,108,71,3338.514267
2020-01-21,112,28517,190424,1906,412,119,93,3595.431240
2019-12-08,112,50153,459159,4261,832,213,170,5981.798574
2020-02-18,112,26820,179834,1876,418,103,79,3177.420000
2019-12-18,109,69931,693361,5895,615,95,71,2847.718768
2019-09-25,112,50567,505110,3928,1285,350,254,9589.946400
2019-09-26,112,49239,492482,3708,1258,312,223,8554.748658
2019-12-07,109,67478,669834,5715,651,103,73,2864.961782
2019-12-17,109,1748,17400,162,9,0,0,0.000000
2019-10-11,112,31541,315242,2290,516,109,84,3133.759481
2019-10-29,112,46515,452139,3152,720,169,131,4910.675449
2019-11-28,112,151473,1458737,12871,6412,2022,1350,57846.184674
2020-02-18,302,5653,19086,325,47,10,8,200.780000
2020-01-05,112,32896,328459,2870,562,126,100,3810.960307
2020-02-18,121,1497,5133,86,13,1,1,21.680000
2019-12-14,109,73106,725699,6160,638,133,98,3819.707392
2019-11-13,112,46425,463290,3777,1169,283,221,8599.131509
2019-11-20,112,41834,413803,1166,293,58,40,1819.961819
2019-09-20,112,37617,375782,2994,891,217,164,5728.384456
2020-01-17,112,31940,216050,2186,478,117,95,3371.254040
2019-10-26,112,40168,401520,2937,604,130,96,4179.526177
2020-01-08,112,34011,335659,2849,580,165,124,5031.165352
2019-12-02,112,132747,1277948,11723,4865,1802,1230,48833.108506
2019-12-23,121,0,0,1,0,0,0,0.000000
2019-12-06,112,49897,458000,3894,662,166,128,4644.327233
2019-11-06,112,32424,323936,2728,567,99,78,2950.728799
2019-11-04,112,33624,335899,2762,572,102,76,2967.684286
2020-02-18,106,6292,20110,331,38,9,7,197.940000
2019-12-13,114,0,0,5,0,0,0,0.000000
2020-01-03,112,32632,325275,2687,554,114,87,3323.816868
2019-08-31,109,57782,576907,4435,858,165,109,4990.697398
2019-10-19,109,80688,805553,5336,522,64,45,1847.224856
2019-10-31,109,77380,742461,4754,634,105,74,3454.332461
2020-01-30,109,53180,204762,2777,320,68,54,1662.370000
2019-12-05,109,68922,685043,5305,541,89,68,2174.368608
2019-10-22,109,87594,872224,5916,892,124,91,3977.320955
2019-11-11,109,130249,1251753,10035,2445,458,348,12281.375466
2020-02-18,109,51698,199234,2788,514,96,75,2620.850000
2019-12-11,109,75715,750752,6331,647,118,90,2939.844755
2019-11-28,114,0,0,24,0,0,0,0.000000
2019-11-26,112,63316,620360,0,0,0,0,0.000000
2019-09-21,109,106690,1065771,9277,2046,398,251,10263.266493
2019-11-01,112,38811,387771,3026,631,111,78,3482.884868
2019-11-13,114,30,98,7,1,0,0,0.000000
2019-11-20,114,37,121,0,0,0,0,0.000000
2019-12-01,109,300385,2989288,27929,8711,2887,1922,78124.395743
2019-12-12,112,41709,415558,3461,857,264,212,7905.045401
2019-10-15,109,74201,736395,4672,698,127,88,4109.271547
2019-11-30,112,154698,1495727,14564,6160,2007,1379,53561.065770
2019-12-23,109,53414,530433,4733,548,97,69,2861.774326
2019-11-14,109,71742,686678,5470,617,79,61,2452.252680
2019-12-19,109,56708,562906,4925,501,82,54,2453.904636
2019-12-15,109,108473,1079904,9939,738,154,108,4213.761659
2019-10-10,109,65331,651565,4735,538,110,74,3053.931975
2019-10-02,109,95125,947653,7151,1086,64,48,1970.500740
2019-09-02,109,55556,554586,4157,676,111,82,5019.011049
2019-11-22,112,51889,505205,0,0,0,0,0.000000
2019-12-16,109,84178,837383,7250,659,115,85,3305.413766
2020-01-08,109,100475,992647,7749,1385,262,223,5202.914357
2019-12-02,109,206600,2057063,17884,4997,1458,983,37343.276548
2019-12-06,109,67258,668581,5276,457,83,63,2318.037600
2019-11-06,109,71845,687669,5372,651,151,104,4456.684474
2019-11-04,109,84139,811381,5967,650,97,73,3178.713562
2020-04-20,112,91371,595976,6810,2023,677,548,20180.360000
2020-01-03,109,70441,697183,6651,638,87,62,2333.027672
2019-08-31,112,32328,323074,2668,568,150,116,3496.132958
2019-10-19,112,34176,340892,2507,500,113,92,3702.819997
2020-01-02,114,0,0,27,0,0,0,0.000000
2019-10-31,112,36811,368019,2629,676,131,97,3918.216233
2019-12-03,114,0,0,5,0,0,0,0.000000
2020-04-12,117,5249,52786,134,32,5,5,183.730000
2019-10-22,112,44719,446899,3375,940,183,136,5501.098481
2019-12-05,112,42237,391079,3405,770,193,148,5431.514449
2019-11-11,112,53121,530381,4289,1435,308,236,9468.842303
2020-04-12,116,10450,102359,278,52,11,10,426.890000
2019-12-11,112,43107,423839,3597,754,246,198,7527.549005
2019-11-26,109,123290,1188922,0,0,0,0,0.000000
2019-09-21,112,41864,418362,3413,1043,236,175,6435.182918
2020-04-12,112,75652,493744,5440,1660,546,419,16700.490000
2019-11-01,109,59392,568822,4752,583,85,61,2389.925577
2019-12-01,112,161345,1560126,15097,6349,2293,1577,59629.997319
2019-12-12,109,69319,688311,5547,621,119,85,3605.578752
2019-10-15,112,37161,371437,2570,635,146,106,4376.582616
2019-11-30,109,229717,2284297,21609,6772,1938,1293,55899.198771
2019-11-16,114,40,67,0,0,0,0,0.000000
2019-12-23,112,32045,309861,2624,462,74,57,2361.822102
2019-11-14,112,43355,432972,3552,1047,240,183,7017.756616
2019-12-19,112,43855,417328,3440,761,213,165,7096.621795
2019-12-15,112,55349,548830,4861,1118,323,252,9396.291379
2019-10-10,112,28895,286753,2158,480,108,94,3165.444912
2019-10-02,112,31253,312383,2285,515,120,87,3717.925062
2019-09-02,112,38030,380246,2944,685,191,141,4558.768539
2019-11-22,109,112669,1092812,0,0,0,0,0.000000
2019-12-16,112,51602,509464,4226,1005,350,269,10125.708429
2019-09-23,109,97886,977851,7899,1957,513,329,13422.396493
2019-12-30,112,40895,402794,3492,663,152,124,4309.874163
2019-09-29,112,44359,443571,3627,712,180,142,5083.951751
2019-10-01,109,74537,737973,5318,802,123,88,4176.173443
2019-11-09,109,70510,675700,5551,654,107,66,2750.129548
2019-12-26,121,0,0,1,0,0,0,0.000000
2020-01-10,109,58588,578856,4876,681,127,97,3521.820473
2019-11-18,114,81,217,2,0,0,0,0.000000
2019-12-09,109,79475,789466,6577,642,114,83,3109.066438
2019-12-21,112,36762,353005,3067,654,109,79,3338.866463
2019-12-04,109,70936,705261,5064,544,95,74,2434.531464
2019-12-10,109,75934,752915,5851,618,115,83,3181.263844
2019-09-10,109,63514,633982,4834,658,109,74,1409.157966
2020-01-20,109,59764,231929,3255,427,60,51,1749.622117
2019-09-01,112,37279,372674,3038,592,161,121,3825.620082
2019-11-29,114,0,0,33,0,0,0,0.000000
2020-01-07,109,73648,728615,6212,963,176,140,4597.134556
