coupon_id,ncoupon_id,coupon_type,description,is_enabled,redemption_limit,codes_count
16830030,UAT,1,test coupon for uat,true,0,1
16830031,VIP10,1,null,true,0,1
16830032,WELCOME10,1,10% Off Your First Order,true,0,1
16830033,WYB1,1,null,true,0,1
16830034,WYB2,1,null,true,0,1
16830035,WYS1,1,null,true,0,1
16830036,WYS2,1,null,true,0,1
16830037,XMAS,1,null,true,0,1
16830038,code_celine,1,null,true,0,1
16830039,SINGLESDAY15,1,null,true,0,1
16830040,SINGLESDAY20,1,null,true,0,1
16830041,SINGLESDAY25,1,null,true,0,1
16720001,NYX_FR_20201101-20201231-HOLO,1,null,true,0,1
31080001,HR_One_time_bday_coupon,1,null,true,1,1
16800001,IGRAALNYX10,1,null,true,0,1
49800023,KIEVP,1,null,true,0,1
16820001,WIDILO10,1,null,true,0,1
16770001,AFILIZANYX10,1,null,true,0,1
16830043,CUPONATION10,1,null,true,0,1
16830044,CAPITALKOALA10,1,null,true,0,1
16830045,EBUYCLUB10,1,null,true,0,1
16830046,KIE_UK_FINDCLARITY,1,null,true,0,1
16830047,GABRIELLA,1,null,true,1,1
16830048,DE-KIE-3FORYOU-112020,1,null,true,0,1
16830049,KIE_UK_DNR_ICONIC,1,null,true,0,1
16830050,KIE_UK_DNR_DEFENSE,1,null,true,0,1
16830051,E2_MONTHLY_GWP_NOURISH_NOV20,1,null,true,0,1
16830052,KIE_UK_11-20_GWP_MINI-GAME-PIN,1,null,true,0,1
16830053,CZ_NOV_1+1,1,null,true,0,1
16830054,KIE_UK_DNR_SINGLESDAY,1,null,true,0,1
16830055,DE-BIO-SELFLOVE-112020,1,null,true,0,1
16830056,IT-2020-OCT-KIEHLSXSELETTI,1,null,true,0,1
16830057,IT-2020-NOV-POUCHNATALE,1,null,true,0,1
16830058,IT-2020-NOV-MIDNIGHT,1,null,true,0,1
16830059,DE-BIO-INFLUENCER-NOVEMBER-HELEN25-2020,1,null,true,0,1
16830060,1559,1,LOY-DE Migrated Customer,true,0,1
16830061,1495,1,DE - Catalog 270 pts,true,0,1
16830062,1504,1,DE - Catalog 700 pts - 3,true,0,1
16830063,1493,1,DE - Catalog 120 pts - 2,true,0,1
16830064,1555,1,DE - Birthday Tier 2,true,0,1
16830065,1499,1,DE - Catalog 400 pts,true,0,1
16830066,1557,1,DE - 2nd purchase,true,0,1
16830067,1556,1,DE - Birthday tier 3&4,true,0,1
16830068,1501,1,DE - Catalog 400 pts - 4,true,0,1
16830069,1503,1,DE - Catalog 700 pts - 2,true,0,1
16830070,1492,1,DE - Catalog 120 pts,true,0,1
16830071,1498,1,DE - Catalog 400 pts - 2,true,0,1
16830072,1496,1,DE - Catalog 300 pts,true,0,1
16830073,1494,1,DE - Catalog 200 pts,true,0,1
16830074,1497,1,DE - Catalog 300 pts - 2,true,0,1
16830075,1553,1,LOY-DE BF GWP,true,0,1
16830076,1502,1,DE - Catalog 700 pts,true,0,1
16830077,1558,1,DE - Welcome new tier (tier 3),true,0,1
16830078,1563,1,DE - Welcome new tier (tier 2),true,0,1
16830079,1500,1,DE - Catalog 400 pts - 3,true,0,1
16830080,KIE_UK_DNR_KIEHLSVIP,1,null,true,0,1
16830081,KIE_ES_9-11_15-11_kie-week,1,null,true,0,1
4310001,ro-halloween,1,null,true,0,1
16830082,KIE-ES-2_11-15_11-HOMBRE,1,null,true,0,1
16830083,VEGANDAY,1,null,true,0,1
16830084,DE-CRM-LAC-SINGLESDAY-112020,1,null,true,0,1
16830085,LAC_UK_25112020_10122020_BLACKFRIDAY_SITE,1,null,true,0,1
16830086,DE - jasmin20,1,null,true,0,1
16830087,Marie-Louise1,1,null,true,0,1
19570027,ECENTIMECNY,1,null,true,0,1
16830089,Alizé1,1,null,true,0,1
19570028,DE_LAC_LOYALTYPLATIN_20%_022021,1,null,true,0,1
16830092,UDC-DE-NAKEDHEAT-GRATIS-082020,1,null,true,0,1
16830093,DE - KIRA20,1,null,true,0,1
16830094,DE-LAC-INFLUENCER-VICTORIA20-112020,1,null,true,0,1
16670001,DE - tscherajna20,1,null,true,0,1
16830095,DE - GIULIA20,1,null,true,0,1
16830096,DE-LAC-FINDER-2020,1,null,true,0,1
16830097,DE-LAC-INFLUENCER-TARA20-112020,1,null,true,0,1
16830098,UDYASMINE,1,null,true,0,1
16830088,Justine1,4,null,true,0,500
16830099,DE-LAC-INFLUENCER-PATI20-112020,1,null,true,0,1
16830100,UD_UK_11_2020_DNR_SOPHIE30,1,null,true,0,1
16830101,Effaclar Serum stylist,1,null,true,1010,1
16830102,FIRSTGRATITUDE,1,6 Produits « life-changers » offerts,true,0,1
16830103,SKINDIANE,1,null,true,0,1
16830104,LUCIE20,1,-20% offerts sur tout le site,true,0,1
16830105,GRATITUDEFRIDAY,1,6 Produits « life-changers » offerts,true,0,1
16830106,THERMIQUE15,1,null,true,0,1
16830107,RMN10,1,null,true,0,1
19570029,ITC_UK_2021_05_02_26_eba_aoife,1,null,true,0,1
16830109,AFFINOVEMBRE,2,null,true,0,2
19570030,ITC_UK_2021_05_02_26_eba_demi,1,null,true,0,1
19570031,STVAL33,1,null,true,0,1
19570032,STVAL64,1,null,true,0,1
16830113,LAC_UK_24112020_10122020_BLACKFRIDAY_AFF,2,null,true,0,3
16830114,KIE_UK_11-20_DIS_BLACK-FRIDAY-VIP,4,null,true,1,100000
16830115,KIE_UK_2020_DIS_10-OFF-WELCOME-DELAY,4,null,true,1,10000
16830116,IT-KIE-KIEHLS60,4,null,true,1,1
16880001,ARMANI_UK_2020-11-26-BLACK-FRIDAY,UNKNOWN,XXX,false,-1,-1
17040001,NYX_FR_20201106-20201111-ECTSD,1,null,true,0,1
16970001,BEIGE,1,null,true,0,1
16950001,BLACK,1,null,true,0,1
17090001,SINGLE11,1,null,true,0,1
16980001,PINK,1,null,true,0,1
17070001,KIE_FR_20201110_20201111_SINGLESDAY,1,null,true,0,1
17010001,VIPEXCLUSIVE,1,null,true,0,1
16990001,DE-ITC-SINGLESDAY-112020,1,null,true,0,1
16890001,ZOE20,1,null,true,0,1
16930001,DIANE20,1,null,true,0,1
16830117,LAC_UK_23112020_10122020_BLACKFRIDAY_CRM,1,null,true,0,1
17000001,DE-UDC-PREACCESS-SINGLESDAY-112020,1,null,true,0,1
17050001,DE-UDC-SINGLESDAY-112020,1,null,true,0,1
17060001,IT-Promo-Singles-Day-2020-VIP,1,null,true,0,1
17100002,VIPDAYS,1,null,true,0,1
16900001,ITC_UK_2020_09_11_2020_11_11_singlesday,1,null,true,0,1
16860001,UDC-DE-NAKED-PETIT-HEAT-GRATIS-112020,1,null,true,0,1
16920001,UDSNAP,1,null,true,0,1
17100001,LOVEU70,1,null,true,0,1
17030001,CLEM,1,null,true,1,1
17080001,CLEM1,1,null,true,1,1
17110001,PEAUSECHE20,1,-20% pour l'achat de la Routine Lipikar,true,0,1
16830111,KIE_UK_DNR_INFLUENCER-CODES,2,null,true,0,11
16840001,UD_UK_11_2020_DNR_CUSTOMER-CARE,4,null,true,1,10
16830108,NYX_FR_20201111-20201111-SINGLEDAY,2,null,true,0,2
17020001,YSL_UK_SINGLESDAY_2020,2,null,true,0,5
16890002,UD_UK_11_2020_DNR_BFCM_CRM,4,null,true,2,100000
16830110,KIE_FR_20201105_20201108_INFLUENCE-MRC,2,null,true,0,1
19570033,STVAL02,1,null,true,0,1
16940001,PAULINE20,1,null,true,0,1
17160001,REDSCARF15,1,null,true,0,1
17160002,DEALMOON30,1,null,true,0,1
17160003,DECLEOR30,1,null,true,0,1
17170001,HAPPYDAYS20,1,null,true,0,1
17170002,KAM25,1,null,true,0,1
17170003,HAPPYCYBERDAY20,1,null,true,0,1
17160004,MISS30,1,null,true,0,1
16960001,RED,1,null,true,0,1
17160005,AFXMAS,1,null,true,0,1
17160006,REDUCXMAS,1,null,true,0,1
17160007,DE-KIE-FSS-10_31122020,1,null,true,1,1
17160008,DE-KIE-FSS-9_31122020,1,null,true,1,1
17160009,E2_SINGLESDAY_VIP_NOV20,1,null,true,0,1
17160010,DE-BIO-SINGLESDAY-FEUCHTIGKEIT-112020,1,null,true,0,1
17160011,KIE_FR_CONTINUOUS_MIDNIGHT15,1,null,true,0,1
17160012,DE-BIO-NOVEMBER20-2020,1,null,true,0,1
17160013,E2_SINGLESDAY_NOV20,1,null,true,0,1
17160014,CH_JEUX_CONCOURS_NOURISH_NOV20,1,null,true,0,1
17160015,CH_JEUX_CONCOURS_BEST4YOU_NOV20,1,null,true,0,1
17160016,DE-BIO-SINGLESDAY-ANTIAGING-112020,1,null,true,0,1
17160017,BLUEFRIDAYVIP,1,null,true,0,1
17160018,CZ_Iconiq,1,null,true,0,1
17160019,BLUEFRIDAY,1,null,true,0,1
17160020,SINGLE11,1,null,true,0,1
16870001,IT-BIO-NOV-2020-CLIOXBIOTHERM,1,null,true,0,1
17160021,ECTFXMAS,1,null,true,0,1
17160022,IGRAXMAS,1,null,true,0,1
17160023,POULXMAS,1,null,true,0,1
17160024,XMAS20,1,null,true,0,1
17160025,DE-KIE-FSS-11_31122020,1,null,true,1,1
17160026,XMAS20VIP,1,null,true,0,1
17160027,DE-BIO-SINGLESDAY-SINGLESDAY25-112020,1,null,true,0,1
17160028,ES-PRIVALIA,1,null,true,0,1
17160029,E2_BLACKFRIDAY_VIP_NOV20,1,null,true,0,1
17160030,CH_JEUX_CONCOURS_XMASCREAM_NOV20,1,null,true,0,1
17160031,HOLIDAY,1,null,true,0,1
17160032,KIE_UK_DNR_UKWHR,1,null,true,0,1
17160033,WATERAID30,1,null,true,0,1
17160034,CH_DISCOUNT_CALENDAR20_NOV20,1,null,true,0,1
17160035,BLACKARMANI,1,null,true,0,1
17160036,KIE_FR_20201110_20201111_SINGLESDAY_eCentime,1,null,true,0,1
17160037,KIE_UK_DNR_BANGLI,1,null,true,0,1
17160038,IT-Promo-Test-Bundle,1,null,true,0,1
17140001,SOSO-YSL,1,null,true,0,1
17150001,DORIS-YSL,1,null,true,0,1
17140002,YASMINE-YSL,1,null,true,0,1
17130001,LOVEU50,1,null,true,0,1
17160039,COMEBACK,1,null,true,0,1
17160040,BIOMISSYOU,1,null,true,0,1
17160041,IT-KIE-NOV-2020-SINGLES-DAY,1,null,true,0,1
17120001,CAFARDDESMERSLERETOUR,1,null,true,1,1
17160042,BNL_BLACKFRIDAY_NOV20,1,null,true,0,1
17160043,IT-Promo-BF-2020-DB-VIP-OBS,1,null,true,0,1
19570034,IT-2021-FEB-POLIMI20XYOU,1,null,true,8,1
17160047,WELCOME20,1,null,true,0,1
16910001,DE-ITC-SINGLESDAY-PREACCESS-112020,1,null,true,0,1
17160048,LENA-YSL,1,null,true,0,1
17160049,WELCOME10,1,null,true,0,1
17160050,LOOKAUTOMNE,1,null,true,0,1
17160051,STF15,1,null,true,0,1
17160052,ITC_UK_2020_17_11_2020_11_29_bf_tier1,1,null,true,0,1
17160053,DE-UDC-SINGLESDAY-1111SINGLECRM-112020,1,null,true,0,1
17160054,ABD10,1,null,true,0,1
17160055,REPL15,1,null,true,0,1
17160056,HANNA-YSL,1,null,true,0,1
17160057,ES-SINGLESUD,1,null,true,0,1
17160058,ITC_UK_2020_30_11_2020_12_06_cm_tier2,1,null,true,0,1
17160059,SINGLE30,1,null,true,0,1
17160060,PINK30,1,null,true,0,1
17160061,HORIA-YSL,1,null,true,0,1
17160062,AFFILIZA25,1,null,true,0,1
17160063,TYCIA-YSL,1,null,true,0,1
17160064,ITC_UK_2020_30_11_2020_12_06_cm_tier1,1,null,true,0,1
17140003,JODIE-YSL,1,null,true,0,1
17160065,LISA-YSL,1,null,true,0,1
17160066,EDWARD-YSL,1,null,true,0,1
17160067,ITC_UK_2020_17_11_2020_11_29_bf_tier2,1,null,true,0,1
17160069,ITVIRGINIE,1,null,true,0,1
17160071,DOUBLEDATE,1,null,true,0,1
17160072,MLB,1,null,true,20,1
17160073,ITSINGLEDAY,1,null,true,0,1
17160074,UDVIBES,1,null,true,0,1
17160075,JODIE,1,null,true,0,1
17160076,LISA,1,null,true,0,1
17160077,ANNESOPHIE,1,null,true,0,1
17160078,YASMINE,1,null,true,0,1
17160079,ES-A01102-LAC-GWP-85-Blackfriday,1,null,true,0,1
17160080,DORIS,1,null,true,0,1
17160081,Customer Care 15% Off,1,null,true,0,1
17160083,Reactivation Trigger,1,15% off with £20 minimum spend,true,0,1
17160084,Birthday,1,Birthday Flat 10% Off,true,0,1
17160070,BNL_CYBERMONDAY_NOV20,1,null,true,0,1
17160045,Justine10,4,null,true,0,500
17160044,Noemie10,4,null,true,0,500
17160068,Priscilla10,4,null,true,0,500
17160082,Customer Care 10% Off,1,null,true,1,1
16520038,LIPI20,1,-20% pour l'achat de la Routine Lipikar,false,0,1
17160085,VICTESTGEL,1,null,true,0,1
17160086,SANOGREENFRIDAY,1,null,true,0,1
17160087,NOUVEAUSERUM,1,-20% offerts sur tout le site LRP.fr avec le code NOUVEAUSERUM,true,0,1
17160088,BLACKFRIDAY,1,null,true,0,1
17160089,pl-testing-promo,1,null,true,0,1
17160090,EXCLUSIVE30,1,null,true,0,1
17160091,EXCLUSIVE35,1,null,true,0,1
1550008,IGRAAL10,1,null,true,0,1
17160092,pl-melody-code,1,null,true,0,1
17160093,pl-dermatologist,1,null,true,0,1
17260001,YSL_UK_2020_EBA_CODES,2,null,true,0,14
17160095,ARMANI_UK_2020_SINGLESDAYAFFILIATES,2,null,true,0,4
16830112,ARMANI_UK_2020_SINGLESDAYEXCLUSIVE,2,null,true,0,1
16850001,CZ_livechat,2,null,true,0,12
17160096,KIE_FR_CONTINOUS_FREE-SHIPPING,2,null,true,0,1
17160097,ITKENZA,2,null,true,0,1
17160098,LRP Singles Day,2,null,true,0,5
17160099,SkinC Singles Day,2,null,true,0,5
17160100,LEAD-CHRISTMAS-IT,4,null,true,1,16000
17160101,CH_JEUX_CONCOURS_15%_NOV20,4,null,true,1,500
17160102,ARMANI_UK_HGS_DISCOUNT,4,null,true,1,1000
17160103,LEAD-CHRISTMAS-DE,4,null,true,1,15000
17160104,LEAD-CHRISTMAS-ES,4,null,true,1,15000
17160105,KIE_UK_11-20_CUSTOMER-CARE-20,4,null,true,1,10000
17160106,LEAD-CHRISTMAS-FR,4,null,true,1,30000
17160107,pl-free-delivery-until-2022,4,null,true,1,10000
17160108,pl-promo-gift,4,null,true,1,10000
17160109,LAC_UK_16112020_15112020_HGS_20%OFF,4,null,true,1,1000
17160110,pl-welcome,4,null,true,1,20000
17160111,pl-welcome-15,4,null,true,0,20000
17160112,15-uniques-codes-free-CPD-calendar,4,null,true,1,15
17160113,200-unique-codes-consumer-care-20-30-40-discount,4,null,true,1,200
17180001,KIE_UK_DNR_CYBER WEEK,UNKNOWN,XXX,false,-1,-1
19570035,STVAL196,1,null,true,0,1
17200001,ro-pre-bf,UNKNOWN,XXX,false,-1,-1
17200002,ro-pre-bf-02,UNKNOWN,XXX,false,-1,-1
17210001,ro-pre-bf-01,UNKNOWN,XXX,false,-1,-1
19570036,STVAL82,1,null,true,0,1
17290001,DE-BIO-HERBSTROUTINE-112020,1,null,true,0,1
17280001,CZ_Kiehls_day,1,null,true,0,1
17300001,DE_LAC_PINK_NOVEMBER_112020,1,null,true,0,1
17310001,ITC20,1,null,true,0,1
17190001,YSL_UK_09110912_20OFF30OFFWYS100,1,null,true,0,1
17160094,SINGLES DAY - DECLEOR30 + SD30,2,null,true,0,1
17230001,NESSMA,1,null,true,0,1
17320001,KIE_FR_20201113_20201115_INFLUENCE-AVOCADO,2,null,true,0,1
17220001,ANNESO,1,null,true,0,1
19570037,DE_LAC_LOYALTYANMELDUNG_20%_022021,1,null,true,0,1
19570038,ITC_UK_2021_05_02_26_eba_kayleigh,1,null,true,0,1
19570039,YSL_UK_GALENTINES_BUNDLE,1,null,true,0,1
19570040,ITC-DE-TRYBEFOREBUY-CIBS,1,null,true,0,1
31280027,KRISTINA15,1,null,true,0,1
17240001,ECENTIME,1,null,true,0,1
17360001,DIAMONDSOFTHEDAY,1,null,true,0,1
17410001,XMASDIAMONDS,1,null,true,0,1
17410002,KIE_UK_DNR_FUEL,1,null,true,0,1
17410003,BLUEFRIDAY1,1,null,true,0,1
17410004,BLUEFRIDAY3,1,null,true,0,1
17410005,BLUEFRIDAY4,1,null,true,0,1
17410006,BLUEFRIDAY2020,1,null,true,0,1
17410008,AFILIZA40,1,null,true,0,1
17410009,BLUE30,1,null,true,0,1
17410010,FIVE,1,null,true,0,1
17410012,BLUEFRIDAY2,1,null,true,0,1
17410013,CZ_Welcome_Kindred,1,null,true,0,1
17270001,DE-KIE-KIEHLSDAY-112020,1,null,true,0,1
17410014,IT-KIE-NOV-2020-COCCINELLE,1,null,true,0,1
17410015,E2_CYBERMONDAY_NOV20,1,null,true,0,1
17410016,ro-cyber-monday,1,null,true,0,1
17410017,CZ_Loreal_HRcoop,1,null,true,0,1
17370001,ro-bf-extra,1,null,true,0,1
17350001,IT-KIE-NOV-2020-PRE-BLACK-FRIDAY,1,null,true,0,1
17410018,E2_BLACKFRIDAY_NOV20,1,null,true,0,1
17410019,IT-BIO-NOV-2020-BLACK-FRIDAY-DATABASE-ONLY,1,null,true,0,1
17160046,Marie-Louise10,1,null,true,0,1
17410020,IT-Promo-Black-Friday-2020-Influencers-Influencer3VIP2020,1,null,true,0,1
17410021,DE-LAC-BOGOF-OURGIFT-112020,1,null,true,0,1
17380001,DE - alwayongift,1,null,true,0,1
17410022,UDBENEDICTE,1,null,true,1,1
17410023,IT-Promo-Black-Friday-2020-VIP-DB-BFVIP2020,1,null,true,0,1
17410024,UD_UK_01_2021_DNR_testgwp,1,null,true,0,1
17410025,IT-Promo-Black-Friday-2020-VIP-DB-VIPSKIN,1,null,true,0,1
17410026,UDC-IT-FAGIANEFRIDAY-2020,1,null,true,0,1
17410027,DE-LAC-NAZANDEAL-112020,1,null,true,0,1
17410028,DE-LAC-TARADEAL-112020,1,null,true,0,1
17410029,IT-Promo-Black-Friday-2020-VIP-DB-VIPPROFUMO,1,null,true,0,1
17250001,YSL_UK_2020_BLACKFRIDAY,1,null,true,0,1
17410030,IT-Promo-Black-Friday-2020-VIP-DB-VIPMAKEUP,1,null,true,0,1
17410031,IT-Promo-Black-Friday-2020-Influencers-Influencer8VIP2020,1,null,true,0,1
17330001,EXCLUSIVE25,1,null,true,0,1
17390001,UD_UK_11_2020_DNR_BFCM_CRM-EXTRA,4,null,true,2,80000
17410011,BLUEFRIDAY30,1,null,true,0,1
17410007,BLUEFRIDAY24H,1,null,true,0,1
17400001,Cecile10,4,null,true,0,500
17410032,Serguei10,4,null,true,0,500
19570041,ITC-DE-TRYBEFOREBUY-CIGL,1,null,true,0,1
19570042,DE_LAC_LASHIDOLE_02-122021,1,null,true,0,1
19570043,YSL_UK_GIFTHERHIM_BUNDLE,1,null,true,0,1
31040001,LAC_UK_02062022_08062022_RenergieGWP,1,null,true,0,1
17410037,IT-Promo-Black-Friday-2020-Influencers-Influencer6VIP2020,1,null,true,0,1
17410038,ZOE,1,null,true,0,1
17410039,BUFFAEMY,1,null,true,1,1
17410040,MAGALIEKAB,1,null,true,1,1
17410041,JESSICABERTOLA,1,null,true,1,1
17410042,ANNEPLLN,1,null,true,1,1
17410043,AMSDIARY25,1,null,true,0,1
17410044,ANNEPLLN25,1,null,true,0,1
17410045,DE-UDC-BLACKFRIDAY-PURPLE-112020,1,null,true,0,1
17410046,DE-ITC-BLACKFRIDAY-DANKE-CRM-112020,1,null,true,0,1
17410047,CZ_Loreal_HRcoop,1,null,true,0,1
17410048,DIANE,1,null,true,0,1
17410049,JODIE,1,null,true,0,1
17410050,SABRINA,1,null,true,0,1
17410077,LAC_UK_09112020_Continuous_EBAs10OFF,2,null,true,0,9
17410055,PATRICIASCN,1,null,true,1,1
17410056,IT-Promo-Black-Friday-2020-Influencers-Influencer1VIP2020,1,null,true,0,1
17410057,IT-Promo-Black-Friday-2020-Influencers-Influencer2VIP2020,1,null,true,0,1
17410058,AMSDIARY,1,null,true,1,1
17410060,NEEDSANDMOODS,1,null,true,0,1
17410061,IT-Promo-Black-Friday-2020-Influencers-Influencer4VIP2020,1,null,true,0,1
17410062,IT-Promo-Black-Friday-2020-Influencers-Influencer7VIP2020,1,null,true,0,1
17410063,IT-Promo-Black-Friday-2020-Influencers-Influencer5VIP2020,1,null,true,0,1
17410065,DE-ITC-BLACKFRIDAY-THANKFUL-112020,1,null,true,0,1
17410068,NICOLE,1,null,true,0,1
17410069,FAIRYTOUCH,1,null,true,0,1
17410070,PATRICIASCN25,1,null,true,0,1
17410071,MAGALIEKAB25,1,null,true,0,1
17410072,BUFFAEMY25,1,null,true,0,1
17410073,JESSICABERTOLA25,1,null,true,0,1
17410074,JUNE65,1,null,true,0,1
17410075,PRIVATE-SALES-NOVEMBER-2020,1,null,true,0,1
17410076,pl-hand-salve,2,null,true,70,8
17410079,IT-KIE-coupon-card-60-2,4,null,true,1,1
17410080,ITC_UK_nov_dec_2020_hgs_sorry,4,null,true,1,1000
17410081,20-OFF-BFCM-HGS-URBAN-DECAY,4,null,true,1,1000
17410052,Chrystel1,4,null,true,0,500
17410033,Laura10,4,null,true,0,500
17410051,Deborah10,4,null,true,0,500
17410059,Deborah1,4,null,true,0,500
17410034,Sabrina1,4,null,true,0,500
17410054,Chrystel10,4,null,true,0,500
17410053,Laura1,4,null,true,0,500
17410036,Serguei1,4,null,true,0,500
17410082,Health Care Discounts 20% off,4,null,true,1,10000
19570044,DE-ITC-EBAS-SAMREH25-022021,1,null,true,0,1
19570045,TESTPRISCA,1,null,true,0,1
19570046,ITC-DE-TRYMEFIRST-CCOILFREE,1,null,true,0,1
17750001,VICHYVIP,1,null,true,0,1
31280028,CAROLINE20,1,null,true,0,1
17550001,IT-KIE-NOV-2020-BLACK-FRIDAY,UNKNOWN,XXX,false,-1,-1
17450001,HELENE20,1,null,true,0,1
17850001,LUCIANA20,1,null,true,0,1
17850002,XMAS20,1,null,true,0,1
17420001,JAMINA10,1,null,true,0,1
17790002,BF Early Access,1,null,true,0,1
17610001,JUL25,1,null,true,0,1
17530001,FRAGRANCE,1,null,true,0,1
17640001,DE-BIO-BLACKWEEK-112020,1,null,true,0,1
17590001,DE-BIO-CLUBDEALS35-112020,1,null,true,0,1
17690001,ES-BF20-BFVIP,1,null,true,0,1
17540001,ro-comfort-skin,1,null,true,0,1
17440001,ECTXMAS,1,null,true,0,1
17520001,GIFT20,1,null,true,0,1
17710001,IT-KIE-NOV-2020-BLACK-FRIDAY-MARTINABF,1,null,true,0,1
17840001,DE-KIE-FSS-13_31122020,1,null,true,1,1
17500001,DE-KIE-FSS-12_31122020,1,null,true,1,1
17480001,IGRAAL40,1,null,true,0,1
17630002,LENAYSL,1,null,true,0,1
17630001,UDC-IT-BLACKFRIDAY2020-DB,1,null,true,0,1
17670001,TOUJOURSPLUS,1,null,true,0,1
17810001,SAMMIBLACKFRIDAY,1,null,true,0,1
17560001,ECENTIME25,1,null,true,0,1
17470001,DE_UDC_GESCHENK_112020,1,null,true,0,1
17430001,PREMS,1,null,true,0,1
17650001,YSL_UK_2011_CRMBLACKFRIDAY,1,null,true,0,1
17830002,MELABLACKFRIDAY,1,null,true,0,1
17620001,LOVEPASCALE,1,null,true,1,1
17730001,IT-Promo-Live-Scale-Simone-Belli,1,null,true,0,1
17580001,LEAxLANCOMExCOEUR,1,null,true,0,1
17660001,LRP BFCM VIP CRM,1,null,true,0,1
17800001,BFCM VIP normal,1,null,true,0,1
17780001,bf VIP T1,1,null,true,0,1
17830001,BFCM VIP T3,1,null,true,0,1
17770001,LRP BFCM CRM,1,null,true,0,1
17510001,HAPPYHOUR,1,null,true,0,1
17600001,sanofloresengage,1,null,true,0,1
17760001,MARY20,1,null,true,0,1
17580002,ARMANI_UK_BLACKWEEK_AFFILIATES,2,null,true,0,3
17700001,IT-Promo-Refound-Singles-Day,4,null,true,1,400
17740001,SAV-VEEPEE,4,null,true,1,2500
17460001,Lauram10,4,null,true,0,500
17720001,BFCM VIP,1,null,true,0,1
17850003,bf vip promo test,1,null,true,0,1
17850004,NYX_FR_20201114-20210101-NYXFR20,1,null,true,0,1
17850005,NYX_FR_20201114-20210101-NYXFR25,1,null,true,0,1
17850006,NYX_FR_20201114-20210101-NYXFR30,1,null,true,0,1
17850007,NYX_FR_20201114-20210101-NYXFR10,1,null,true,0,1
17850008,BLUEDAYS1,1,null,true,0,1
17850009,BLUEDAYS2,1,null,true,0,1
19820008,SILYMARIN,1,null,true,0,1
17850011,DE-BIO-SKINCAREDAYS-112020,1,null,true,0,1
17850012,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY7,1,null,true,0,1
17850013,ES-BF20,1,null,true,0,1
17850014,BLUEDAYS3,1,null,true,0,1
17850015,BLUEDAYS4,1,null,true,0,1
17850016,IT-CARD-70-SUPER-JACOPO,1,null,true,1,1
17850017,BLACKWEEK,1,null,true,0,1
17850018,BLUEDAYS5,1,null,true,0,1
17850019,BLUEDAYS24H,1,null,true,0,1
17850020,BLUEDAYS30,1,null,true,0,1
17850021,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY3,1,null,true,0,1
17850022,DE-KIE-BLACKWEEK-EXTRA7-11-2020,1,null,true,0,1
17850023,pl-campaign-01,1,null,true,0,1
17850024,KIE_FR_20201130_CYBER-MONDAY,1,null,true,0,1
17850025,IT-BIO-MYBEAUTYWHISPER,1,null,true,0,1
17850026,pl-campaign-03,1,null,true,0,1
17680001,IT-KIE-NOV-2020-BLACK-FRIDAY-CLEOSQUAD,1,null,true,0,1
17490001,CZ_1dlx_PODZIM,1,null,true,0,1
17850027,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY4,1,null,true,0,1
17850028,DE-BIO-VIPBLACKDEAL-112020,1,null,true,0,1
17850029,BLUEDAYSVIP,1,null,true,0,1
17850030,IT-KIE-NOV-2020-BLACK-FRIDAY-VALERIA30,1,null,true,0,1
17850031,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY6,1,null,true,0,1
17850032,TESTDE,1,null,true,1,1
17850033,DE-KIE-BLACKWEEK-EXTRA5-11-2020,1,null,true,0,1
17850034,KIE_UK_DNR_UNI25,1,null,true,0,1
17850035,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY5,1,null,true,0,1
17850036,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY2,1,null,true,0,1
17850037,pl-campaign-02,1,null,true,0,1
17850038,DE-KIE-BLACKWEEK-EXTRA3-11-2020,1,null,true,0,1
17850039,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY1,1,null,true,0,1
17850040,DE-ITC-GSW-FULLSIZE-SUPERHERO112020,1,null,true,0,1
17850041,PINKCENTIME,1,null,true,0,1
17850042,LAC_UK_07122020_07012021_BOUNCEBACK_15OFF,1,null,true,0,1
17850043,Hypnose60,1,null,true,0,1
17850044,UD_UK_VIRTUAL_SERVICES_KIRSTY20,1,null,true,0,1
17850045,UD_UK_VIRTUAL_SERVICES_VICKY20,1,null,true,0,1
17850047,UD_UK_VIRTUAL_SERVICES_AMY20,1,null,true,0,1
17850010,BLUEDAYS2020,1,null,true,0,1
19570047,DE-ITC-EBAS-KATHARINA25-022021,1,null,true,0,1
19570048,ITC-DE-TRYMEFIRST-CCORIGINAL,1,null,true,0,1
19570049,YSL_UK_ICONS_BUNDLE,1,null,true,0,1
17850059,MARTHA-YSL,1,null,true,0,1
17850060,CLARA-YSL,1,null,true,0,1
17850061,DIANE-YSL,1,null,true,0,1
17850062,HUGO-YSL,1,null,true,0,1
17850063,UDCDEFRFS-EEY7-4WVD-NW,1,null,true,1,1
17850064,PURPLE2,1,null,true,0,1
17850065,DIEGO-YSL,1,null,true,0,1
17850066,MAEVA-YSL,1,null,true,0,1
