visit_date,site_id,registered,device_class_code,locale_code,step_number,step_name,num_hits,num_visits
2020-10-21,2501,true,smartphone,en_GB,1,OneStepCheckout - login,116,96
2020-10-21,1901,false,smartphone,fr_FR,4,OneStepCheckout - payment,252,96
2020-10-21,116,false,desktop,fr_FR,3,OneStepCheckout - addresses,120,96
2020-10-21,2501,true,smartphone,en_GB,3,OneStepCheckout - payment,122,95
2020-10-21,2301,false,smartphone,fr_FR,4,OneStepCheckout - payment,204,95
2020-10-21,1401,true,desktop,ar_SA,1,CheckoutMethod,96,95
2020-10-21,111,false,desktop,fr_FR,2,OneStepCheckout - addresses,176,93
2020-10-21,2501,true,smartphone,en_GB,4,Confirmation,96,92
2020-10-21,116,false,smartphone,fr_FR,2,OneStepCheckout - samples,123,92
2020-10-21,1901,false,desktop,fr_FR,2,OneStepCheckout - samples,117,92
2020-10-21,120,true,smartphone,en_GB,1,One Step Checkout - login,108,91
2020-10-21,120,true,smartphone,en_GB,4,One Step Checkout - payment,180,91
2020-10-21,2501,true,desktop,en_GB,3,OneStepCheckout - payment,107,90
2020-10-21,2301,true,desktop,fr_FR,1,Sign In,105,90
2020-10-21,2301,true,smartphone,fr_FR,5,Confirmation,92,90
2020-10-21,120,false,desktop,en_GB,3,One Step Checkout - addresses,103,89
2020-10-21,111,false,smartphone,fr_FR,2,OneStepCheckout - addresses,147,89
2020-10-21,109,false,desktop,de_DE,1,CheckoutMethod,156,89
2020-10-21,117,false,desktop,en_GB,2,OneStepCheckout - samples,103,88
2020-10-21,308,true,smartphone,fr_FR,2,R��gler en une ��tape - samples,103,87
2020-10-21,109,false,desktop,es_ES,1,CheckoutMethod,138,86
2020-10-21,1901,false,desktop,fr_FR,3,OneStepCheckout - addresses,112,86
2020-10-21,109,false,smartphone,it_IT,1,CheckoutMethod,184,86
2020-10-21,308,true,smartphone,fr_FR,3,R��gler en une ��tape - addresses,94,84
2020-10-21,308,true,smartphone,fr_FR,1,R��gler en une ��tape - login,92,83
2020-10-21,116,false,smartphone,fr_FR,3,OneStepCheckout - addresses,102,82
2020-10-21,120,false,desktop,en_GB,4,One Step Checkout - payment,166,82
2020-10-21,117,false,desktop,en_GB,3,OneStepCheckout - addresses,101,82
2020-10-21,2301,false,desktop,fr_FR,3,OneStepCheckout - addresses,158,80
2020-10-21,120,false,smartphone,en_GB,4,One Step Checkout - payment,114,80
2020-10-21,304,false,desktop,en_GB,4,Confirmation,89,80
2020-10-21,308,true,smartphone,fr_FR,4,R��gler en une ��tape - payment,195,79
2020-10-21,117,false,smartphone,en_GB,1,OneStepCheckout - samples,121,78
2020-10-21,117,false,smartphone,en_GB,2,OneStepCheckout - samples,93,78
2020-10-21,116,false,desktop,fr_FR,4,OneStepCheckout - payment,233,78
2020-10-21,109,true,smartphone,it_IT,1,CheckoutMethod,191,78
2020-10-21,1901,false,desktop,fr_FR,4,OneStepCheckout - payment,209,77
2020-10-21,1801,false,desktop,de_DE,2,Schnelle Bezahlung - samples,79,76
2020-10-21,109,false,desktop,nl_NL,1,CheckoutMethod,105,76
2020-10-21,109,false,desktop,fr_FR,1,CheckoutMethod,129,76
2020-10-21,111,false,smartphone,fr_FR,3,OneStepCheckout - payment,89,75
2020-10-21,106,false,smartphone,es_ES,1,CheckoutMethod,773,75
2020-10-21,1601,false,smartphone,en_GB,1,OneStepCheckout - addresses,78,73
2020-10-21,111,false,desktop,fr_FR,3,OneStepCheckout - payment,88,72
2020-10-21,1202,false,smartphone,de_DE,1,Samples,139,72
2020-10-21,1601,false,smartphone,en_GB,2,OneStepCheckout - payment,118,71
2020-10-21,111,false,desktop,fr_FR,1,OneStepCheckout - login,89,71
2020-10-21,117,false,desktop,en_GB,4,OneStepCheckout - payment,130,70
2020-10-21,109,true,smartphone,fr_FR,1,CheckoutMethod,158,70
2020-10-21,303,false,desktop,de_DE,2,1-Schritt-Bezahlvorgang - samples,73,70
2020-10-21,308,true,desktop,fr_FR,2,R��gler en une ��tape - samples,83,69
2020-10-21,1601,false,smartphone,en_GB,3,OneStepCheckout - preview,128,68
2020-10-21,308,true,desktop,fr_FR,3,R��gler en une ��tape - addresses,76,68
2020-10-21,1701,false,desktop,es_ES,4,Compra en un clic - payment,112,67
2020-10-21,117,false,smartphone,en_GB,5,OneStepCheckout - preview,181,67
2020-10-21,1701,false,desktop,es_ES,5,Compra en un clic - preview,68,67
2020-10-21,303,false,desktop,de_DE,3,1-Schritt-Bezahlvorgang - addresses,83,67
2020-10-21,117,false,smartphone,en_GB,3,OneStepCheckout - addresses,84,66
2020-10-21,308,true,smartphone,fr_FR,5,R��gler en une ��tape - preview,73,66
2020-10-21,303,false,desktop,de_DE,4,1-Schritt-Bezahlvorgang - payment,131,66
2020-10-21,308,true,desktop,fr_FR,4,R��gler en une ��tape - payment,166,66
2020-10-21,1601,false,smartphone,en_GB,3,Confirmation,76,66
2020-10-21,304,true,desktop,en_GB,2,OneStepCheckout - samples,110,65
2020-10-21,2501,true,desktop,en_GB,4,Confirmation,65,64
2020-10-21,106,false,desktop,de_DE,1,CheckoutMethod,453,64
2020-10-21,1601,false,desktop,en_GB,1,OneStepCheckout - addresses,74,64
2020-10-21,120,false,desktop,en_GB,1,One Step Checkout - login,80,64
2020-10-21,2001,false,desktop,en_GB,1,Samples,74,63
2020-10-21,901,false,smartphone,it_IT,1,OneStepCheckout - login,75,63
2020-10-21,114,false,smartphone,de_DE,1,OneStepCheckout - login,80,63
2020-10-21,117,true,smartphone,en_GB,2,OneStepCheckout - samples,80,62
2020-10-21,120,true,smartphone,en_GB,4,Confirmation,72,62
2020-10-21,109,true,desktop,fr_FR,1,CheckoutMethod,131,62
2020-10-21,309,false,desktop,pl_PL,1,CheckoutMethod,80,61
2020-10-21,309,false,desktop,ro_RO,1,CheckoutMethod,80,61
2020-10-21,111,false,desktop,fr_FR,3,Confirmation,62,61
2020-10-21,1601,false,desktop,en_GB,2,OneStepCheckout - payment,108,61
